Time [s]	Sensor 1: Pt1000-2wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: DS18B20 @GPIO [°C]	Sensor 6: OPUS20 @LAN [°C]
433.19	27.3711372	26.76321582622477	26.9375	27.375	27.0	26.211933135986328
437.66	27.3476024	26.809392680623567	26.9375	27.375	27.0	26.211933135986328
442.14	27.3238007	26.83504649880924	26.9375	27.25	26.9375	26.211933135986328
446.58	27.3024583	26.83504649880924	26.875	27.25	26.9375	26.211933135986328
451.08	27.2795282	26.876092623040314	26.875	27.25	26.875	26.211933135986328
455.57	27.2633079	26.91200799702201	26.8125	27.25	26.875	26.211933135986328
460.05	27.25312	26.922269535064697	26.8125	27.1875	26.875	26.211933135986328
464.53	27.2338886	26.95305415617768	26.8125	27.1875	26.875	26.211933135986328
469.0	27.2208349	26.95305415617768	26.8125	27.1875	26.8125	26.211933135986328
473.53	27.2100467	26.97357724274043	26.75	27.125	26.8125	26.211933135986328
477.97	27.2025541	26.999231107492232	26.6875	27.125	26.8125	26.211933135986328
482.45	27.1924205	26.988969560718395	26.75	27.0625	26.75	26.211933135986328
486.9	27.1749103	26.994100333959796	26.6875	27.0625	26.75	26.211933135986328
491.49	27.1664474	26.999231107492232	26.6875	27.0625	26.75	26.211933135986328
496.05	27.1535499	27.014623429835773	26.625	27.0	26.6875	26.211933135986328
500.56	27.1340728	26.988969560718395	26.6875	27.0	26.6875	26.211933135986328
505.01	27.1148811	26.963315698876976	26.625	27.0	26.6875	26.211933135986328
509.46	27.0916078	26.932531074271537	26.625	27.0	26.6875	26.211933135986328
513.99	27.0717612	26.922269535064697	26.625	26.9375	26.625	26.211933135986328
518.46	27.0557507	26.922269535064697	26.625	26.9375	26.625	26.211933135986328
522.94	27.0459777	26.94279261464253	26.625	26.9375	26.625	26.211933135986328
527.37	27.035455	26.963315698876976	26.5625	26.9375	26.625	26.211933135986328
531.87	27.0221708	26.97357724274043	26.5	26.875	26.5625	26.211933135986328
536.38	27.0033597	26.958184927381808	26.5	26.875	26.5625	26.211933135986328
540.86	26.9877545	26.978708015108715	26.5	26.875	26.5625	26.211933135986328
545.32	26.9757265	26.983838787768036	26.4375	26.875	26.5625	26.211933135986328
549.78	26.9654547	27.00436188131571	26.4375	26.875	26.5625	26.211933135986328
554.3	26.9526871	26.999231107492232	26.5	26.8125	26.5	26.211933135986328
558.78	26.938891	27.009492655430222	26.4375	26.8125	26.5	26.211933135986328
563.27	26.9264423	27.014623429835773	26.4375	26.8125	26.5	26.211933135986328
567.74	26.9177588	27.03001575479866	26.4375	26.75	26.5	26.211933135986328
572.21	26.904973	27.014623429835773	26.375	26.75	26.5	26.211933135986328
576.7	26.8846702	26.97357724274043	26.4375	26.75	26.5	26.211933135986328
581.16	26.8721303	26.963315698876976	26.375	26.75	26.4375	26.211933135986328
585.79	26.8685581	26.968446470663185	26.4375	26.75	26.4375	26.211933135986328
590.28	26.8632777	27.014623429835773	26.375	26.6875	26.4375	26.211933135986328
594.86	26.8542488	27.00436188131571	26.3125	26.6875	26.4375	26.208232879638672
599.34	26.8445081	26.994100333959796	26.3125	26.6875	26.4375	26.208232879638672
603.96	26.8277492	26.963315698876976	26.3125	26.6875	26.375	26.208232879638672
608.52	26.81316	26.9274003045226	26.3125	26.6875	26.375	26.208232879638672
613.1	26.7958782	26.896615692140767	26.3125	26.6875	26.375	26.208232879638672
617.54	26.7799211	26.88122338987887	26.3125	26.6875	26.375	26.208232879638672
622.02	26.7616754	26.860700324270873	26.3125	26.625	26.375	26.208232879638672
626.54	26.7468733	26.860700324270873	26.25	26.625	26.375	26.208232879638672
630.98	26.736571	26.85556955859647	26.3125	26.625	26.3125	26.208232879638672
635.5	26.7227386	26.82991573459003	26.3125	26.625	26.3125	26.208232879638672
640.16	26.71147	26.794000393204623	26.3125	26.625	26.3125	26.208232879638672
644.73	26.6984188	26.78373886971385	26.25	26.625	26.3125	26.208232879638672
649.19	26.6891621	26.78886963131372	26.3125	26.625	26.3125	26.208232879638672
653.66	26.6777846	26.778608108405024	26.25	26.625	26.3125	26.22330093383789
658.21	26.6706401	26.809392680623567	26.25	26.625	26.3125	26.22330093383789
662.83	26.66415	26.82478497066186	26.3125	26.625	26.3125	26.22330093383789
667.33	26.6625582	26.83504649880924	26.25	26.5625	26.3125	26.22330093383789
671.79	26.6595373	26.870961856492794	26.25	26.5625	26.25	26.22330093383789
676.31	26.6468514	26.850438793213108	26.25	26.5625	26.25	26.22330093383789
680.8	26.6343656	26.84530802812078	26.1875	26.5625	26.25	26.22330093383789
685.23	26.6266414	26.84530802812078	26.25	26.5625	26.25	26.22330093383789
689.76	26.6178279	26.83504649880924	26.1875	26.5625	26.25	26.22330093383789
694.22	26.6104079	26.84530802812078	26.25	26.5625	26.25	26.22330093383789
698.69	26.6100231	26.870961856492794	26.25	26.5625	26.25	26.22330093383789
703.18	26.60838	26.891484924429097	26.1875	26.5625	26.25	26.22330093383789
707.74	26.5992757	26.88122338987887	26.1875	26.5625	26.25	26.22330093383789
712.18	26.5827666	26.82478497066186	26.25	26.5625	26.25	26.2195987701416
716.7	26.5703312	26.860700324270873	26.1875	26.5	26.25	26.2195987701416
721.17	26.5617354	26.850438793213108	26.1875	26.5	26.1875	26.2195987701416
725.66	26.5544204	26.850438793213108	26.1875	26.5	26.25	26.2195987701416
730.13	26.5471847	26.83504649880924	26.1875	26.5	26.1875	26.2195987701416
734.61	26.5530164	26.850438793213108	26.1875	26.5	26.1875	26.2195987701416
739.09	26.567476	26.850438793213108	26.1875	26.5	26.1875	26.2195987701416
743.58	26.5663296	26.840177263319493	26.125	26.5	26.1875	26.2195987701416
748.05	26.5604133	26.85556955859647	26.1875	26.4375	26.1875	26.2195987701416
752.51	26.5573238	26.891484924429097	26.125	26.5	26.1875	26.2195987701416
757.01	26.5501695	26.917138765897835	26.1875	26.4375	26.1875	26.2195987701416
761.5	26.537165	26.932531074271537	26.125	26.4375	26.1875	26.2195987701416
765.98	26.5246186	26.922269535064697	26.125	26.4375	26.1875	26.2195987701416
770.44	26.5155119	26.886354157008462	26.125	26.4375	26.1875	26.2195987701416
774.95	26.5146646	26.88122338987887	26.125	26.4375	26.1875	26.249740600585938
779.41	26.5100106	26.91200799702201	26.125	26.4375	26.1875	26.249740600585938
783.88	26.502979	26.922269535064697	26.125	26.4375	26.1875	26.249740600585938
788.37	26.4935489	26.91200799702201	26.0625	26.4375	26.1875	26.249740600585938
792.87	26.4889355	26.896615692140767	26.125	26.4375	26.1875	26.249740600585938
797.36	26.4812466	26.94279261464253	26.125	26.4375	26.1875	26.249740600585938
801.81	26.4753737	26.922269535064697	26.125	26.4375	26.1875	26.249740600585938
806.28	26.4736236	26.94279261464253	26.125	26.4375	26.1875	26.249740600585938
810.78	26.4727558	26.947923385264584	26.0625	26.4375	26.1875	26.249740600585938
815.27	26.4738088	26.901746460143478	26.0625	26.4375	26.125	26.249740600585938
819.74	26.4750991	26.870961856492794	26.125	26.4375	26.1875	26.249740600585938
824.21	26.4808109	26.906877228437224	26.125	26.4375	26.125	26.249740600585938
828.66	26.4869632	26.932531074271537	26.0625	26.375	26.1875	26.249740600585938
833.19	26.4875571	26.94279261464253	26.0625	26.4375	26.1875	26.276182174682617
837.75	26.4840459	26.917138765897835	26.0625	26.4375	26.125	26.276182174682617
842.22	26.4802502	26.876092623040314	26.0625	26.4375	26.1875	26.276182174682617
846.68	26.475173	26.870961856492794	26.0625	26.4375	26.1875	26.276182174682617
851.17	26.46999	26.85556955859647	26.0625	26.4375	26.1875	26.276182174682617
855.65	26.4730807	26.891484924429097	26.0625	26.4375	26.125	26.276182174682617
860.21	26.4785634	26.922269535064697	26.0625	26.4375	26.1875	26.276182174682617
864.71	26.4778584	26.91200799702201	26.125	26.375	26.1875	26.276182174682617
869.16	26.4705517	26.850438793213108	26.0625	26.375	26.125	26.276182174682617
873.67	26.4677778	26.840177263319493	26.0625	26.375	26.125	26.276182174682617
878.14	26.4690261	26.85556955859647	26.0625	26.375	26.125	26.276182174682617
882.61	26.4712628	26.88122338987887	26.0	26.375	26.125	26.276182174682617
887.08	26.4697687	26.88122338987887	26.0625	26.375	26.125	26.276182174682617
891.58	26.4632144	26.850438793213108	26.0	26.375	26.125	26.276182174682617
896.06	26.4576927	26.850438793213108	26.0625	26.375	26.125	26.29125213623047
900.62	26.455906	26.88122338987887	26.0	26.375	26.125	26.29125213623047
905.1	26.4575319	26.860700324270873	26.0	26.3125	26.125	26.29125213623047
909.56	26.4517859	26.88122338987887	26.0	26.3125	26.125	26.29125213623047
914.05	26.4622637	26.901746460143478	26.0	26.3125	26.125	26.29125213623047
918.54	26.4640034	26.865831090236316	26.0	26.3125	26.0625	26.29125213623047
923.01	26.4646401	26.88122338987887	26.0	26.3125	26.0625	26.29125213623047
927.48	26.4697644	26.891484924429097	26.0625	26.3125	26.0625	26.29125213623047
931.98	26.4710948	26.891484924429097	26.0	26.3125	26.0625	26.29125213623047
936.46	26.4739532	26.922269535064697	26.0	26.3125	26.0625	26.29125213623047
940.93	26.4896589	26.9274003045226	25.9375	26.3125	26.0625	26.29125213623047
945.39	26.4997729	26.947923385264584	26.0	26.3125	26.0625	26.29125213623047
949.9	26.5061113	26.947923385264584	26.0	26.3125	26.0625	26.29125213623047
954.37	26.5118408	26.922269535064697	26.0625	26.3125	26.0625	26.287551879882812
958.86	26.5200343	26.963315698876976	26.0625	26.3125	26.0625	26.287551879882812
963.35	26.5196317	26.901746460143478	26.0	26.3125	26.0625	26.287551879882812
967.8	26.5199379	26.922269535064697	26.0	26.3125	26.0625	26.287551879882812
972.3	26.5349811	26.963315698876976	26.0625	26.3125	26.0625	26.287551879882812
976.79	26.5434968	26.958184927381808	26.0	26.3125	26.0625	26.287551879882812
981.28	26.5299727	26.91200799702201	26.0625	26.3125	26.125	26.287551879882812
985.79	26.528239	26.917138765897835	26.0	26.3125	26.125	26.287551879882812
990.32	26.5313875	26.95305415617768	26.0	26.3125	26.125	26.287551879882812
994.81	26.5361211	26.94279261464253	26.0	26.3125	26.125	26.287551879882812
999.42	26.5466573	26.963315698876976	26.0625	26.3125	26.125	26.287551879882812
1003.9	26.5547634	26.994100333959796	26.0625	26.3125	26.125	26.287551879882812
1008.46	26.551521	26.983838787768036	26.0	26.3125	26.125	26.287551879882812
1012.93	26.5443169	26.932531074271537	26.0625	26.375	26.125	26.287551879882812
1017.41	26.5409221	26.9274003045226	26.0	26.3125	26.125	26.287551879882812
1021.89	26.5391668	26.922269535064697	26.0	26.375	26.125	26.287551879882812
1026.35	26.5412725	26.932531074271537	26.0	26.3125	26.125	26.287551879882812
1030.88	26.5448389	26.932531074271537	26.0	26.375	26.125	26.287551879882812
1035.3	26.5470443	26.95305415617768	26.0	26.375	26.125	26.287551879882812
1039.8	26.5494538	26.988969560718395	26.0	26.375	26.125	26.287551879882812
1044.3	26.5495973	26.94279261464253	26.0	26.375	26.125	26.287551879882812
1048.81	26.5505555	26.94279261464253	26.0	26.375	26.125	26.287551879882812
1053.24	26.5546177	26.978708015108715	26.0	26.375	26.125	26.287551879882812
1057.75	26.5583035	26.988969560718395	26.0	26.375	26.125	26.287551879882812
1062.23	26.5620907	27.024884979519992	26.0	26.3125	26.125	26.287551879882812
1066.8	26.5623223	27.035146530368365	26.0	26.3125	26.125	26.287551879882812
1071.36	26.5660518	27.040277306229108	26.0625	26.3125	26.125	26.287551879882812
1075.81	26.5672232	27.05566963555757	26.0	26.3125	26.125	26.287551879882812
1080.3	26.5720917	27.05566963555757	26.0625	26.3125	26.125	26.287551879882812
1084.77	26.5779149	27.0659311898984	26.0625	26.3125	26.125	26.287551879882812
1089.27	26.5790217	27.024884979519992	26.0625	26.3125	26.125	26.287551879882812
1093.79	26.571883	26.963315698876976	26.0	26.3125	26.125	26.287551879882812
1098.3	26.559441	26.983838787768036	26.0	26.3125	26.125	26.287551879882812
1102.78	26.559221	26.97357724274043	26.0	26.3125	26.125	26.287551879882812
1107.27	26.5638447	26.963315698876976	26.0	26.3125	26.125	26.287551879882812
1111.78	26.5699035	26.988969560718395	26.0625	26.3125	26.125	26.287551879882812
1116.29	26.5765169	27.014623429835773	26.0	26.3125	26.125	26.287551879882812
1120.79	26.579731	27.04540808238089	26.0	26.3125	26.125	26.287551879882812
1125.26	26.5816825	27.024884979519992	26.0	26.3125	26.125	26.287551879882812
1129.75	26.5869371	27.024884979519992	26.0	26.3125	26.125	26.287551879882812
1134.21	26.5957824	27.04540808238089	26.0	26.3125	26.125	26.283851623535156
1138.7	26.5980534	27.0659311898984	26.0625	26.3125	26.125	26.283851623535156
1143.17	26.6002962	27.09158508084365	26.0	26.3125	26.125	26.283851623535156
1147.68	26.5965297	27.05566963555757	26.0	26.375	26.125	26.283851623535156
1152.14	26.5985875	27.03001575479866	26.0625	26.3125	26.125	26.283851623535156
1156.62	26.595728	27.04540808238089	26.0	26.3125	26.125	26.283851623535156
1161.11	26.5970324	27.071061967505376	26.0	26.3125	26.125	26.283851623535156
1165.58	26.5972007	27.04540808238089	26.0625	26.375	26.125	26.283851623535156
1170.06	26.6001829	27.076192745403386	26.0625	26.375	26.125	26.283851623535156
1174.57	26.6048116	27.09158508084365	26.0625	26.375	26.125	26.283851623535156
1179.01	26.6095409	27.11210819883854	26.0625	26.375	26.125	26.283851623535156
1183.46	26.6092918	27.132631321490045	26.0625	26.375	26.125	26.283851623535156
1187.98	26.6026088	27.10184663925902	26.0625	26.375	26.125	26.283851623535156
1192.55	26.5995793	27.09158508084365	26.0	26.375	26.125	26.283851623535156
1197.01	26.6000847	27.117238979064858	26.0625	26.375	26.125	26.283851623535156
1201.59	26.5965633	27.132631321490045	26.0625	26.375	26.125	26.283851623535156
1206.13	26.5940199	27.117238979064858	26.0	26.3125	26.125	26.283851623535156
1210.62	26.5936868	27.11210819883854	26.0625	26.375	26.125	26.283851623535156
1215.09	26.5961545	27.117238979064858	26.0625	26.375	26.125	26.283851623535156
1219.58	26.602307	27.132631321490045	26.0625	26.375	26.125	26.283851623535156
1224.02	26.6019307	27.096715859905817	26.0625	26.375	26.125	26.283851623535156
1228.55	26.5966061	27.04540808238089	26.0625	26.375	26.125	26.283851623535156
1233.04	26.5917296	27.024884979519992	26.0625	26.375	26.125	26.283851623535156
1237.5	26.5887717	27.024884979519992	26.0625	26.375	26.125	26.283851623535156
1241.97	26.5888683	27.019754204532365	26.0	26.375	26.125	26.283851623535156
1246.45	26.5907243	27.024884979519992	26.0625	26.375	26.125	26.283851623535156
1250.95	26.5881962	27.035146530368365	26.125	26.375	26.1875	26.283851623535156
1255.52	26.5839304	27.009492655430222	26.0625	26.375	26.125	26.295215606689453
1259.97	26.5823132	26.983838787768036	26.0625	26.375	26.1875	26.295215606689453
1264.42	26.5733891	26.95305415617768	26.0625	26.375	26.125	26.295215606689453
1268.95	26.5744519	26.932531074271537	26.0625	26.375	26.1875	26.295215606689453
1273.42	26.5746445	26.947923385264584	26.125	26.375	26.125	26.295215606689453
1277.89	26.5776433	26.94279261464253	26.0625	26.375	26.1875	26.295215606689453
1282.39	26.5833383	26.95305415617768	26.125	26.375	26.1875	26.295215606689453
1286.86	26.5775658	26.922269535064697	26.125	26.375	26.1875	26.295215606689453
1291.35	26.5735017	26.906877228437224	26.125	26.375	26.1875	26.295215606689453
1295.82	26.5725336	26.94279261464253	26.0625	26.375	26.1875	26.295215606689453
1300.37	26.5667988	26.983838787768036	26.125	26.375	26.1875	26.295215606689453
1304.86	26.561369	26.95305415617768	26.125	26.375	26.1875	26.295215606689453
1309.43	26.5601742	26.937661844311513	26.0625	26.375	26.1875	26.295215606689453
1313.91	26.5600055	26.932531074271537	26.125	26.375	26.1875	26.306589126586914
1318.39	26.5603677	26.94279261464253	26.125	26.375	26.1875	26.306589126586914
1322.86	26.5549699	26.932531074271537	26.125	26.4375	26.1875	26.306589126586914
1327.34	26.5496064	26.901746460143478	26.125	26.4375	26.1875	26.306589126586914
1331.8	26.5488333	26.906877228437224	26.0625	26.375	26.1875	26.306589126586914
1336.3	26.5454882	26.922269535064697	26.125	26.375	26.1875	26.306589126586914
1340.78	26.5388994	26.886354157008462	26.1875	26.375	26.1875	26.306589126586914
1345.26	26.5361954	26.850438793213108	26.125	26.375	26.1875	26.306589126586914
1349.75	26.5306184	26.84530802812078	26.125	26.4375	26.1875	26.306589126586914
1354.22	26.5282344	26.850438793213108	26.125	26.4375	26.1875	26.306589126586914
1358.68	26.5300107	26.88122338987887	26.0625	26.4375	26.1875	26.306589126586914
1363.19	26.5326835	26.922269535064697	26.125	26.4375	26.1875	26.306589126586914
1367.64	26.5270152	26.886354157008462	26.125	26.4375	26.1875	26.306589126586914
1372.22	26.5202479	26.85556955859647	26.1875	26.4375	26.1875	26.32166290283203
1376.68	26.5136335	26.860700324270873	26.125	26.4375	26.1875	26.32166290283203
1381.16	26.5140969	26.850438793213108	26.125	26.4375	26.1875	26.32166290283203
1385.67	26.5119587	26.891484924429097	26.125	26.375	26.1875	26.32166290283203
1390.14	26.509561	26.891484924429097	26.125	26.4375	26.1875	26.32166290283203
1394.62	26.5084012	26.91200799702201	26.0625	26.4375	26.1875	26.32166290283203
1399.1	26.500927	26.860700324270873	26.0625	26.375	26.1875	26.32166290283203
1403.66	26.493972	26.870961856492794	26.0625	26.375	26.125	26.32166290283203
1408.14	26.5022554	26.84530802812078	26.125	26.375	26.125	26.32166290283203
1412.6	26.5061987	26.840177263319493	26.0625	26.375	26.125	26.32166290283203
1417.09	26.5099895	26.83504649880924	26.125	26.375	26.125	26.32166290283203
1421.54	26.5058046	26.809392680623567	26.0625	26.375	26.125	26.32166290283203
1426.06	26.5156509	26.82991573459003	26.125	26.375	26.125	26.32166290283203
1430.54	26.5234945	26.88122338987887	26.0625	26.375	26.125	26.32166290283203
1435.04	26.5371106	26.891484924429097	26.0625	26.375	26.125	26.333036422729492
1439.5	26.5415321	26.91200799702201	26.0625	26.375	26.125	26.333036422729492
1443.98	26.5475292	26.937661844311513	26.0625	26.375	26.125	26.333036422729492
1448.47	26.5561159	26.958184927381808	26.0625	26.375	26.125	26.333036422729492
1452.94	26.5480173	26.9274003045226	26.125	26.375	26.125	26.333036422729492
1457.48	26.5511083	26.932531074271537	26.0625	26.375	26.125	26.333036422729492
1462.04	26.5509459	26.932531074271537	26.125	26.375	26.125	26.333036422729492
1466.72	26.5558564	26.91200799702201	26.125	26.3125	26.0625	26.333036422729492
1471.18	26.5534666	26.870961856492794	26.0625	26.3125	26.125	26.333036422729492
1475.72	26.5576648	26.891484924429097	26.0625	26.3125	26.0625	26.333036422729492
1480.22	26.5568405	26.91200799702201	26.0	26.3125	26.0625	26.333036422729492
1484.71	26.5577844	26.963315698876976	26.0	26.3125	26.125	26.333036422729492
1489.18	26.5597937	26.97357724274043	26.0625	26.3125	26.125	26.333036422729492
1493.67	26.5565074	26.9274003045226	26.0625	26.3125	26.125	26.329334259033203
1498.11	26.553645	26.932531074271537	26.0625	26.3125	26.0625	26.329334259033203
1502.63	26.5478524	26.901746460143478	26.0	26.3125	26.125	26.329334259033203
1507.11	26.5434428	26.850438793213108	26.0	26.3125	26.0625	26.329334259033203
1511.57	26.5365067	26.794000393204623	26.0	26.3125	26.0625	26.329334259033203
1516.13	26.5249314	26.76834658666048	26.0	26.3125	26.0625	26.329334259033203
1520.63	26.5182098	26.778608108405024	26.0	26.3125	26.0625	26.329334259033203
1525.1	26.51867	26.809392680623567	26.0	26.3125	26.0625	26.329334259033203
1529.58	26.5189223	26.870961856492794	26.0625	26.25	26.0625	26.329334259033203
1534.06	26.5251538	26.876092623040314	26.0	26.3125	26.0625	26.329334259033203
1538.54	26.5343954	26.886354157008462	26.0	26.25	26.0625	26.329334259033203
1543.07	26.5397581	26.922269535064697	25.9375	26.25	26.0625	26.329334259033203
1547.57	26.5486631	26.94279261464253	26.0	26.3125	26.0625	26.329334259033203
1552.13	26.5510987	26.94279261464253	26.0	26.3125	26.0625	26.314258575439453
1556.62	26.5521184	26.94279261464253	26.0	26.25	26.125	26.314258575439453
