Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
139.01	24.741718861699336	54.75	25.25	25.1875	25.219322204589844
142.96	24.74684950746596	54.75	25.25	25.1875	25.219322204589844
146.78	24.757110799872315	54.75	25.25	25.1875	25.219322204589844
150.63	24.772502740664642	54.6875	25.25	25.1875	25.219322204589844
154.46	24.767372093442827	54.75	25.25	25.1875	25.219322204589844
158.31	24.75198015352362	54.6875	25.25	25.1875	25.219322204589844
162.13	24.757110799872315	54.75	25.25	25.1875	25.219322204589844
165.98	24.75198015352362	54.6875	25.25	25.1875	25.219322204589844
169.81	24.757110799872315	54.75	25.25	25.1875	25.219322204589844
173.65	24.74684950746596	54.75	25.25	25.1875	25.219322204589844
177.49	24.767372093442827	54.75	25.25	25.1875	25.219322204589844
181.44	24.77763338817749	54.75	25.25	25.1875	25.249435424804688
185.24	24.767372093442827	54.75	25.25	25.1875	25.249435424804688
189.1	24.77763338817749	54.75	25.25	25.1875	25.249435424804688
192.92	24.767372093442827	54.6875	25.25	25.1875	25.249435424804688
196.81	24.77763338817749	54.6875	25.25	25.1875	25.249435424804688
200.61	24.793025332462275	54.625	25.25	25.1875	25.249435424804688
204.45	24.793025332462275	54.5	25.25	25.1875	25.249435424804688
