Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
375.36	23.351324585452677	23.75	26.6875	23.5625	23.37140464782715
379.13	23.351324585452677	23.75	26.625	23.5625	23.37140464782715
382.88	23.356455152347916	23.75	26.625	23.5625	23.37140464782715
386.65	23.351324585452677	23.75	26.5625	23.5625	23.37140464782715
390.42	23.351324585452677	23.6875	26.5	23.5625	23.36774253845215
394.17	23.351324585452677	23.75	26.4375	23.625	23.36774253845215
397.93	23.361585719534197	23.75	26.4375	23.625	23.36774253845215
401.7	23.346194018848472	23.75	26.375	23.625	23.36774253845215
405.45	23.351324585452677	23.6875	26.3125	23.625	23.36774253845215
409.21	23.361585719534197	23.75	26.3125	23.625	23.36774253845215
412.94	23.34106345253531	23.75	26.25	23.625	23.36774253845215
416.71	23.320541190193033	23.75	26.25	23.625	23.36774253845215
420.52	23.325671755342047	23.75	26.1875	23.625	23.36774253845215
424.33	23.31028006076813	23.75	26.125	23.625	23.36774253845215
428.09	23.300018932507374	23.75	26.125	23.625	23.36774253845215
431.85	23.300018932507374	23.75	26.0625	23.625	23.36774253845215
435.59	23.300018932507374	23.75	26.0	23.6875	23.36774253845215
439.35	23.31028006076813	23.8125	26.0	23.6875	23.36774253845215
443.12	23.31028006076813	23.75	25.9375	23.6875	23.36774253845215
446.9	23.31028006076813	23.75	25.875	23.6875	23.36774253845215
450.66	23.31028006076813	23.75	25.875	23.6875	23.382814407348633
454.43	23.294888368813552	23.75	25.8125	23.625	23.382814407348633
458.15	23.28462724229903	23.75	25.75	23.625	23.382814407348633
461.94	23.27436611694866	23.75	25.6875	23.625	23.382814407348633
465.69	23.279496679478324	23.75	25.625	23.625	23.382814407348633
469.47	23.27436611694866	23.75	25.625	23.625	23.382814407348633
473.22	23.26923555471003	23.75	25.5625	23.625	23.382814407348633
476.96	23.26410499276244	23.75	25.5	23.625	23.382814407348633
480.73	23.26923555471003	23.75	25.4375	23.625	23.382814407348633
484.48	23.26923555471003	23.75	25.4375	23.625	23.382814407348633
488.26	23.26923555471003	23.75	25.375	23.625	23.382814407348633
492.0	23.25897443110589	23.6875	25.3125	23.625	23.382814407348633
495.77	23.253843869740376	23.75	25.3125	23.625	23.382814407348633
499.53	23.253843869740376	23.6875	25.25	23.625	23.382814407348633
503.3	23.25897443110589	23.75	25.1875	23.625	23.382814407348633
507.05	23.253843869740376	23.75	25.1875	23.625	23.382814407348633
510.81	23.238452187390067	23.75	25.125	23.625	23.397876739501953
514.56	23.233321627188708	23.75	25.0625	23.5625	23.397876739501953
518.38	23.243582747882463	23.75	25.0625	23.5625	23.397876739501953
522.14	23.223060507659103	23.8125	25.0	23.5625	23.397876739501953
525.95	23.223060507659103	23.75	25.0	23.5625	23.397876739501953
529.69	23.228191067278384	23.75	24.9375	23.5625	23.397876739501953
533.45	23.223060507659103	23.75	24.875	23.5625	23.397876739501953
537.21	23.228191067278384	23.8125	24.875	23.5625	23.397876739501953
540.95	23.228191067278384	23.75	24.8125	23.5625	23.397876739501953
544.76	23.217929948330855	23.75	24.75	23.5625	23.397876739501953
548.51	23.207668830547483	23.75	24.75	23.5625	23.397876739501953
552.33	23.228191067278384	23.75	24.75	23.5625	23.397876739501953
556.11	23.217929948330855	23.75	24.6875	23.5625	23.397876739501953
559.85	23.207668830547483	23.75	24.6875	23.5625	23.397876739501953
563.59	23.217929948330855	23.75	24.625	23.5	23.397876739501953
567.36	23.20253827209235	23.75	24.625	23.5	23.394214630126953
571.16	23.207668830547483	23.6875	24.625	23.5	23.394214630126953
574.9	23.217929948330855	23.75	24.5625	23.5	23.394214630126953
578.65	23.223060507659103	23.75	24.5625	23.5	23.394214630126953
582.37	23.217929948330855	23.8125	24.5	23.5	23.394214630126953
586.16	23.223060507659103	23.75	24.5	23.5	23.394214630126953
590.02	23.228191067278384	23.75	24.5	23.5	23.394214630126953
593.81	23.217929948330855	23.8125	24.4375	23.5	23.394214630126953
597.55	23.217929948330855	23.75	24.4375	23.5	23.394214630126953
601.31	23.207668830547483	23.75	24.4375	23.5	23.394214630126953
605.05	23.19740771392826	23.75	24.375	23.5	23.394214630126953
608.9	23.19740771392826	23.75	24.375	23.5	23.394214630126953
612.72	23.18714659847319	23.75	24.3125	23.5	23.394214630126953
