Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
358.62	24.65449792819563	25.0	24.875	24.6875	24.93865203857422
362.45	24.65449792819563	25.0	24.875	24.6875	24.93865203857422
366.25	24.69041242004023	25.125	24.875	24.6875	24.93865203857422
370.12	24.69554306289647	25.0	24.875	24.75	24.93865203857422
373.97	24.675020493217744	25.0	24.875	24.75	24.93865203857422
377.74	24.675020493217744	25.0625	24.875	24.75	24.9650821685791
381.59	24.65449792819563	25.0	24.875	24.75	24.9650821685791
385.43	24.64423664743081	25.0	24.875	24.75	24.9650821685791
389.3	24.6493672876677	25.0	24.875	24.75	24.9650821685791
393.1	24.66475921012461	25.0	24.875	24.75	24.9650821685791
396.94	24.65449792819563	25.0	24.875	24.75	24.9650821685791
400.8	24.66475921012461	25.0	24.875	24.75	24.9650821685791
404.65	24.659628569014604	25.0	24.875	24.75	24.9650821685791
408.49	24.65449792819563	25.0	24.875	24.75	24.9650821685791
412.3	24.66475921012461	25.0	24.9375	24.75	24.9650821685791
416.17	24.633975367830136	25.0	24.9375	24.75	24.9650821685791
420.0	24.623714089393616	25.0	24.9375	24.75	24.9650821685791
423.81	24.623714089393616	24.9375	24.9375	24.75	24.9650821685791
427.59	24.61345281212125	25.0	24.9375	24.75	24.9650821685791
431.43	24.603191536013036	24.9375	24.9375	24.75	24.9650821685791
435.26	24.628844728466355	25.0	24.9375	24.75	24.99150848388672
439.08	24.633975367830136	25.0625	24.9375	24.75	24.99150848388672
442.96	24.633975367830136	25.125	24.875	24.75	24.99150848388672
446.77	24.628844728466355	25.3125	24.875	24.75	24.99150848388672
450.62	24.61345281212125	25.5625	24.875	24.75	24.99150848388672
454.56	24.623714089393616	25.8125	24.875	24.75	24.99150848388672
458.5	24.608322173921625	26.125	24.875	24.75	24.99150848388672
462.34	24.618583450611915	26.5	24.875	24.75	24.99150848388672
466.19	24.61345281212125	26.875	24.875	24.75	24.99150848388672
470.03	24.623714089393616	27.375	24.875	24.75	24.99150848388672
