Time [s]	Sensor 1: Pt1000-2wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: DS18B20 @GPIO [°C]	Sensor 6: OPUS20 @LAN [°C]
141.36	30.9845026	27.168546797335146	29.75	29.5625	29.375	26.310556411743164
145.87	30.8176547	27.15315444879816	29.625	29.4375	29.3125	26.310556411743164
150.35	30.6661298	27.11210819883854	29.5	29.375	29.1875	26.310556411743164
154.84	30.5253857	27.081323523592438	29.4375	29.375	29.1875	26.310556411743164
159.4	30.3959994	27.0659311898984	29.375	29.25	29.0625	26.310556411743164
163.86	30.2582515	27.024884979519992	29.3125	29.1875	28.9375	26.310556411743164
168.35	30.1165859	27.014623429835773	29.25	29.125	28.875	26.310556411743164
172.84	29.9904453	26.994100333959796	29.125	29.0625	28.8125	26.310556411743164
177.3	29.8722534	26.999231107492232	29.0625	29.0625	28.75	26.310556411743164
181.76	29.750741	26.994100333959796	29.0625	29.0	28.6875	26.325632095336914
186.36	29.6309864	26.988969560718395	29.0	28.9375	28.625	26.325632095336914
190.85	29.5160287	26.95305415617768	28.875	28.875	28.5625	26.325632095336914
195.31	29.4130194	26.94279261464253	28.8125	28.75	28.4375	26.325632095336914
199.78	29.3153622	26.95305415617768	28.75	28.6875	28.375	26.325632095336914
204.24	29.2265167	26.922269535064697	28.6875	28.625	28.3125	26.325632095336914
208.76	29.1443132	26.91200799702201	28.5625	28.5625	28.25	26.325632095336914
213.23	29.0690655	26.968446470663185	28.5	28.5625	28.1875	26.325632095336914
217.73	28.9842725	26.994100333959796	28.5	28.5	28.125	26.325632095336914
222.17	28.8925666	26.968446470663185	28.3125	28.4375	28.0625	26.325632095336914
226.67	28.8015275	26.95305415617768	28.3125	28.375	28.0625	26.325632095336914
231.15	28.715588	26.958184927381808	28.3125	28.375	28.0	26.325632095336914
235.63	28.6382148	26.94279261464253	28.25	28.3125	27.9375	26.325632095336914
240.1	28.5689879	26.932531074271537	28.1875	28.25	27.875	26.370849609375
244.58	28.4990743	26.922269535064697	28.125	28.25	27.875	26.370849609375
249.07	28.4265003	26.876092623040314	28.125	28.1875	27.8125	26.370849609375
253.57	28.350785	26.840177263319493	28.0625	28.125	27.75	26.370849609375
258.02	28.2925352	26.870961856492794	28.0	28.125	27.6875	26.370849609375
262.55	28.234911	26.891484924429097	27.9375	28.0625	27.6875	26.370849609375
267.05	28.1752031	26.870961856492794	27.9375	28.0625	27.625	26.370849609375
271.55	28.117316	26.91200799702201	27.875	28.0	27.625	26.370849609375
276.03	28.063429	26.886354157008462	27.8125	27.9375	27.5625	26.370849609375
280.53	28.0087847	26.88122338987887	27.75	27.9375	27.5	26.370849609375
284.99	27.9572797	26.865831090236316	27.75	27.875	27.5	26.370849609375
289.5	27.8971789	26.809392680623567	27.6875	27.875	27.4375	26.370849609375
294.11	27.8313804	26.76834658666048	27.6875	27.8125	27.4375	26.370849609375
298.59	27.7900482	26.809392680623567	27.625	27.75	27.375	26.370849609375
303.03	27.7499933	26.870961856492794	27.625	27.75	27.3125	26.352069854736328
307.52	27.7138741	26.922269535064697	27.5625	27.6875	27.3125	26.352069854736328
311.99	27.6822054	26.963315698876976	27.5	27.6875	27.25	26.352069854736328
316.51	27.6389758	26.97357724274043	27.5	27.625	27.25	26.352069854736328
320.95	27.5940581	26.94279261464253	27.4375	27.625	27.1875	26.352069854736328
325.39	27.5702126	26.95305415617768	27.4375	27.5625	27.1875	26.352069854736328
329.87	27.5295595	26.88122338987887	27.375	27.5625	27.125	26.352069854736328
334.36	27.4783452	26.860700324270873	27.3125	27.5	27.125	26.352069854736328
338.81	27.4287864	26.809392680623567	27.25	27.5	27.0625	26.352069854736328
343.31	27.4013432	26.886354157008462	27.25	27.4375	27.0625	26.352069854736328
347.79	27.3684463	26.886354157008462	27.1875	27.375	27.0	26.352069854736328
352.28	27.3169018	26.850438793213108	27.1875	27.375	27.0	26.352069854736328
356.76	27.2777628	26.850438793213108	27.125	27.375	26.9375	26.352069854736328
361.21	27.2571285	26.891484924429097	27.0	27.3125	26.875	26.321928024291992
365.8	27.2346697	26.91200799702201	27.0625	27.25	26.875	26.321928024291992
370.26	27.2216234	26.922269535064697	27.0	27.1875	26.8125	26.321928024291992
374.76	27.2099492	26.958184927381808	26.9375	27.1875	26.8125	26.321928024291992
379.23	27.1960025	26.97357724274043	26.9375	27.1875	26.8125	26.321928024291992
383.72	27.1755693	26.968446470663185	26.875	27.125	26.75	26.321928024291992
388.2	27.1594282	26.988969560718395	26.875	27.125	26.75	26.321928024291992
392.68	27.1425941	27.009492655430222	26.8125	27.125	26.75	26.321928024291992
397.16	27.1208469	27.014623429835773	26.875	27.125	26.75	26.321928024291992
401.61	27.1094265	27.014623429835773	26.8125	27.0625	26.75	26.321928024291992
406.11	27.1083222	27.060800412582466	26.8125	27.0625	26.6875	26.321928024291992
410.6	27.1002685	27.040277306229108	26.75	27.0625	26.6875	26.321928024291992
415.08	27.0878816	27.0659311898984	26.8125	27.0	26.6875	26.321928024291992
419.53	27.0742847	27.060800412582466	26.75	27.0	26.625	26.321928024291992
424.02	27.0578077	27.060800412582466	26.6875	27.0	26.625	26.306852340698242
428.52	27.0307775	27.019754204532365	26.6875	26.9375	26.625	26.306852340698242
432.98	27.0212771	27.009492655430222	26.625	26.9375	26.625	26.306852340698242
437.45	27.0076027	26.994100333959796	26.6875	26.9375	26.5625	26.306852340698242
441.97	27.0099661	27.009492655430222	26.625	26.875	26.5625	26.306852340698242
446.44	27.0044558	27.04540808238089	26.625	26.875	26.5625	26.306852340698242
450.91	26.9945826	27.05566963555757	26.5625	26.875	26.5	26.306852340698242
455.41	26.9854061	27.0659311898984	26.5625	26.875	26.5	26.306852340698242
459.87	26.973042	27.05053885882371	26.5625	26.875	26.5	26.306852340698242
464.36	26.9603896	27.04540808238089	26.5625	26.8125	26.5	26.306852340698242
468.93	26.9480725	27.076192745403386	26.5	26.8125	26.5	26.306852340698242
473.4	26.9386998	27.106977418903263	26.5625	26.8125	26.5	26.306852340698242
477.83	26.9322621	27.12750054039061	26.5625	26.75	26.5	26.306852340698242
482.27	26.9184092	27.10184663925902	26.5	26.75	26.4375	26.291778564453125
486.74	26.913718	27.09158508084365	26.5	26.75	26.4375	26.291778564453125
491.29	26.9072725	27.081323523592438	26.5	26.75	26.4375	26.291778564453125
495.89	26.8872125	27.024884979519992	26.5	26.75	26.4375	26.291778564453125
500.35	26.8665551	26.97357724274043	26.5	26.75	26.4375	26.291778564453125
504.85	26.8459847	26.9274003045226	26.4375	26.75	26.4375	26.291778564453125
509.32	26.8286508	26.91200799702201	26.5	26.75	26.4375	26.291778564453125
513.86	26.8147884	26.88122338987887	26.5	26.75	26.4375	26.291778564453125
518.35	26.8023333	26.88122338987887	26.4375	26.75	26.4375	26.291778564453125
522.85	26.789573	26.870961856492794	26.5	26.75	26.375	26.291778564453125
527.29	26.7779089	26.85556955859647	26.4375	26.75	26.375	26.291778564453125
531.78	26.7644543	26.82991573459003	26.5	26.6875	26.4375	26.291778564453125
536.27	26.7591933	26.840177263319493	26.4375	26.75	26.375	26.291778564453125
540.76	26.7523801	26.84530802812078	26.4375	26.6875	26.375	26.295482635498047
545.24	26.746559	26.870961856492794	26.4375	26.6875	26.375	26.295482635498047
549.7	26.7423778	26.891484924429097	26.4375	26.6875	26.375	26.295482635498047
554.18	26.7314323	26.865831090236316	26.4375	26.6875	26.375	26.295482635498047
558.66	26.7249642	26.82478497066186	26.4375	26.6875	26.375	26.295482635498047
563.14	26.7106675	26.778608108405024	26.375	26.625	26.375	26.295482635498047
567.64	26.701998	26.840177263319493	26.4375	26.625	26.3125	26.295482635498047
572.11	26.6976836	26.85556955859647	26.3125	26.625	26.3125	26.295482635498047
576.59	26.691891	26.870961856492794	26.375	26.625	26.3125	26.295482635498047
581.06	26.6712353	26.758085066080092	26.375	26.625	26.3125	26.295482635498047
585.68	26.6131313	26.727300511323847	26.3125	26.5625	26.25	26.295482635498047
590.19	26.5858999	26.758085066080092	26.25	26.5625	26.25	26.295482635498047
594.67	26.5828338	26.76834658666048	26.3125	26.5625	26.25	26.295482635498047
599.15	26.5937264	26.78886963131372	26.25	26.5625	26.25	26.295482635498047
603.72	26.5986389	26.819654207024723	26.1875	26.5	26.25	26.295482635498047
608.21	26.6049553	26.891484924429097	26.1875	26.5	26.25	26.295482635498047
612.71	26.6184744	26.901746460143478	26.1875	26.5	26.25	26.295482635498047
617.22	26.625644	26.840177263319493	26.25	26.5	26.1875	26.295482635498047
621.78	26.611845	26.809392680623567	26.1875	26.5	26.1875	26.295482635498047
626.27	26.6052312	26.79913115538657	26.1875	26.4375	26.1875	26.295482635498047
630.85	26.5948549	26.773477347387235	26.1875	26.4375	26.1875	26.295482635498047
635.3	26.577426	26.78886963131372	26.1875	26.4375	26.1875	26.295482635498047
639.79	26.5720123	26.794000393204623	26.125	26.4375	26.125	26.295482635498047
644.29	26.5678251	26.78373886971385	26.125	26.375	26.125	26.295482635498047
648.76	26.5726989	26.814523443678628	26.125	26.375	26.125	26.295482635498047
653.21	26.5833791	26.850438793213108	26.125	26.375	26.125	26.295482635498047
657.69	26.6013036	26.891484924429097	26.125	26.375	26.125	26.295482635498047
662.17	26.6010377	26.860700324270873	26.0625	26.375	26.125	26.295482635498047
666.71	26.5860773	26.860700324270873	26.0625	26.375	26.125	26.295482635498047
671.25	26.6038195	26.922269535064697	26.0625	26.375	26.125	26.295482635498047
675.69	26.611674	26.947923385264584	26.0	26.375	26.125	26.295482635498047
680.19	26.6053395	26.932531074271537	26.125	26.375	26.125	26.295482635498047
684.68	26.6028142	26.932531074271537	26.0625	26.375	26.125	26.295482635498047
689.17	26.5943806	26.896615692140767	26.0625	26.375	26.0625	26.295482635498047
693.65	26.5882105	26.891484924429097	26.0625	26.3125	26.0625	26.295482635498047
698.19	26.5803361	26.886354157008462	26.0625	26.3125	26.0625	26.295482635498047
702.63	26.5775903	26.922269535064697	26.0625	26.3125	26.0625	26.295482635498047
707.07	26.5718038	26.9274003045226	26.0625	26.3125	26.0625	26.295482635498047
711.55	26.5639109	26.865831090236316	26.0625	26.3125	26.125	26.295482635498047
716.0	26.5628093	26.91200799702201	26.0	26.3125	26.0625	26.295482635498047
720.52	26.5629431	26.932531074271537	26.0625	26.3125	26.0625	26.28411102294922
725.07	26.562992	26.937661844311513	26.0625	26.3125	26.125	26.28411102294922
729.58	26.5662201	26.978708015108715	26.0625	26.375	26.125	26.28411102294922
734.02	26.5750352	26.988969560718395	26.0625	26.375	26.125	26.28411102294922
738.49	26.585335	27.035146530368365	26.0625	26.375	26.125	26.28411102294922
742.99	26.5897926	27.04540808238089	26.125	26.375	26.125	26.28411102294922
747.46	26.5834701	27.076192745403386	26.0625	26.375	26.125	26.28411102294922
751.92	26.575409	27.0659311898984	26.0625	26.375	26.125	26.28411102294922
756.46	26.5670098	27.04540808238089	26.0	26.375	26.125	26.28411102294922
760.94	26.5590882	26.978708015108715	26.0625	26.375	26.125	26.28411102294922
765.4	26.5505706	26.988969560718395	26.125	26.375	26.125	26.28411102294922
769.86	26.553291	27.014623429835773	26.0625	26.3125	26.125	26.28411102294922
774.34	26.5655208	27.060800412582466	26.125	26.3125	26.125	26.28411102294922
778.84	26.5741949	27.10184663925902	26.125	26.375	26.125	26.28411102294922
783.31	26.5719955	27.106977418903263	26.125	26.375	26.125	26.26904296875
787.78	26.570268	27.09158508084365	26.0625	26.375	26.125	26.26904296875
792.23	26.5729191	27.117238979064858	26.0625	26.375	26.125	26.26904296875
796.75	26.5705527	27.081323523592438	26.0625	26.375	26.125	26.26904296875
801.21	26.5603861	27.024884979519992	26.0625	26.375	26.125	26.26904296875
805.71	26.5527838	27.014623429835773	26.0625	26.375	26.125	26.26904296875
810.2	26.5489679	26.994100333959796	26.0625	26.375	26.125	26.26904296875
814.67	26.5554534	27.024884979519992	26.0625	26.375	26.125	26.26904296875
819.16	26.5676087	27.014623429835773	26.125	26.3125	26.125	26.26904296875
823.63	26.5674634	26.97357724274043	26.0625	26.3125	26.125	26.26904296875
828.1	26.5595493	26.958184927381808	26.0	26.375	26.125	26.26904296875
832.58	26.5727713	26.978708015108715	26.0625	26.3125	26.125	26.26904296875
837.07	26.5869419	27.04540808238089	26.0625	26.3125	26.125	26.26904296875
841.54	26.5967564	27.071061967505376	26.0625	26.3125	26.0625	26.27274513244629
846.04	26.5864766	26.999231107492232	26.0	26.3125	26.125	26.27274513244629
850.52	26.5764969	26.988969560718395	26.0	26.3125	26.0625	26.27274513244629
854.99	26.5883682	27.014623429835773	26.0625	26.25	26.0625	26.27274513244629
859.48	26.5910408	27.05566963555757	26.0625	26.3125	26.0625	26.27274513244629
863.95	26.5948232	27.10184663925902	26.0	26.3125	26.0625	26.27274513244629
868.41	26.5883491	27.11210819883854	26.0	26.3125	26.0625	26.27274513244629
872.93	26.5956055	27.081323523592438	26.0	26.25	26.0625	26.27274513244629
877.4	26.6019922	27.040277306229108	26.0	26.25	26.0625	26.27274513244629
881.89	26.6013482	26.983838787768036	26.0	26.25	26.0625	26.27274513244629
886.35	26.603616	26.988969560718395	26.0625	26.25	26.0625	26.27274513244629
890.82	26.6050009	27.009492655430222	26.0	26.25	26.0625	26.27274513244629
895.31	26.6000454	27.040277306229108	26.0	26.25	26.0625	26.27274513244629
899.88	26.6013969	27.00436188131571	26.0	26.25	26.0625	26.27274513244629
904.37	26.5936133	26.988969560718395	26.0	26.25	26.0625	26.27274513244629
908.84	26.5906488	26.97357724274043	26.0	26.25	26.0625	26.27274513244629
913.43	26.5931355	26.947923385264584	26.0	26.25	26.0625	26.27274513244629
917.89	26.5988848	26.947923385264584	26.0	26.25	26.0625	26.27274513244629
922.35	26.6085942	26.983838787768036	25.9375	26.25	26.0625	26.27274513244629
927.03	26.6179428	26.994100333959796	25.9375	26.25	26.0625	26.27274513244629
931.56	26.6179767	27.04540808238089	25.9375	26.25	26.0625	26.27274513244629
936.03	26.6202467	27.04540808238089	25.9375	26.25	26.0625	26.27274513244629
940.52	26.6231515	27.05053885882371	25.9375	26.25	26.0	26.27274513244629
945.01	26.6322119	27.03001575479866	25.9375	26.25	26.0625	26.27274513244629
949.45	26.6355206	26.994100333959796	25.9375	26.25	26.0625	26.27274513244629
953.97	26.636304	26.97357724274043	26.0	26.25	26.0625	26.27274513244629
958.53	26.6349121	26.937661844311513	25.9375	26.25	26.0625	26.27274513244629
963.0	26.6281154	26.922269535064697	25.9375	26.25	26.0625	26.27274513244629
967.48	26.6303025	26.947923385264584	26.0	26.25	26.0625	26.27274513244629
972.04	26.632615	26.947923385264584	26.0	26.25	26.0625	26.27274513244629
976.51	26.6059401	26.901746460143478	26.0	26.25	26.0625	26.27274513244629
981.07	26.5974298	26.937661844311513	25.9375	26.25	26.0625	26.27274513244629
985.56	26.6002963	26.932531074271537	25.9375	26.25	26.0625	26.27274513244629
990.03	26.6081545	26.968446470663185	26.0	26.25	26.0625	26.27274513244629
994.51	26.619196	26.994100333959796	26.0	26.25	26.0625	26.27274513244629
998.97	26.6308312	27.024884979519992	26.0	26.25	26.0625	26.27274513244629
1003.46	26.64192	27.024884979519992	26.0	26.25	26.0625	26.27274513244629
1007.96	26.6542561	27.04540808238089	26.0	26.25	26.0625	26.27274513244629
1012.45	26.671075	27.05053885882371	26.0	26.25	26.0625	26.27274513244629
1016.93	26.6803799	27.076192745403386	26.0	26.25	26.0625	26.27274513244629
1021.47	26.6863216	27.040277306229108	25.9375	26.25	26.0625	26.276447296142578
1025.96	26.6931707	27.0659311898984	26.0	26.25	26.0625	26.276447296142578
1030.51	26.704077	27.060800412582466	26.0	26.25	26.0625	26.276447296142578
1035.0	26.7183838	27.0659311898984	26.0	26.25	26.0625	26.276447296142578
1039.47	26.7324787	27.076192745403386	26.0625	26.25	26.0625	26.276447296142578
1043.96	26.7382897	27.081323523592438	26.0625	26.25	26.125	26.276447296142578
1048.43	26.7392929	27.096715859905817	26.0625	26.25	26.125	26.276447296142578
1052.92	26.7408798	27.117238979064858	26.0	26.3125	26.125	26.276447296142578
1057.42	26.7356112	27.117238979064858	26.0625	26.3125	26.125	26.276447296142578
1061.86	26.7214158	27.142892884562023	26.0625	26.3125	26.125	26.276447296142578
1066.36	26.7082436	27.137762102880515	26.0625	26.25	26.125	26.276447296142578
1070.81	26.706032	27.142892884562023	26.0625	26.25	26.125	26.276447296142578
1075.33	26.7048399	27.142892884562023	26.0	26.25	26.0625	26.276447296142578
1079.88	26.6957597	27.0659311898984	26.0625	26.25	26.125	26.276447296142578
1084.45	26.6799897	27.086454302072525	26.0	26.25	26.0625	26.276447296142578
1088.92	26.6774039	27.106977418903263	25.9375	26.25	26.0625	26.276447296142578
1093.43	26.6699014	27.035146530368365	26.0	26.3125	26.0625	26.276447296142578
1097.88	26.6611926	26.97357724274043	26.0	26.25	26.0625	26.276447296142578
1102.37	26.6507259	26.932531074271537	25.9375	26.25	26.0625	26.276447296142578
1106.83	26.6405543	26.91200799702201	26.0	26.25	26.0625	26.276447296142578
1111.33	26.6223779	26.860700324270873	26.0	26.25	26.125	26.276447296142578
1115.81	26.6049923	26.840177263319493	26.0	26.3125	26.125	26.276447296142578
1120.28	26.5861484	26.78886963131372	26.0	26.3125	26.125	26.276447296142578
1124.75	26.5735446	26.76834658666048	26.0	26.3125	26.125	26.276447296142578
1129.23	26.5654489	26.794000393204623	26.0	26.25	26.125	26.276447296142578
1133.82	26.5691729	26.840177263319493	26.0	26.3125	26.125	26.276447296142578
1138.28	26.5726254	26.865831090236316	26.0	26.3125	26.125	26.276447296142578
1142.75	26.5819954	26.9274003045226	26.0	26.3125	26.125	26.276447296142578
1147.25	26.5793112	26.88122338987887	25.9375	26.3125	26.125	26.276447296142578
1151.7	26.5624026	26.860700324270873	26.0	26.25	26.125	26.276447296142578
1156.2	26.5470677	26.814523443678628	26.0	26.25	26.125	26.276447296142578
1160.75	26.5511676	26.840177263319493	25.9375	26.25	26.0625	26.276447296142578
1165.25	26.5544094	26.865831090236316	26.0	26.25	26.0625	26.276447296142578
1169.72	26.5569578	26.865831090236316	26.0	26.25	26.125	26.276447296142578
1174.2	26.5547598	26.891484924429097	26.0	26.25	26.125	26.276447296142578
1178.69	26.5514865	26.865831090236316	26.0	26.25	26.125	26.276447296142578
1183.2	26.5385246	26.809392680623567	26.0	26.25	26.0625	26.276447296142578
1187.72	26.5333214	26.840177263319493	25.9375	26.25	26.0625	26.276447296142578
1192.22	26.5134001	26.78886963131372	25.9375	26.25	26.0625	26.276447296142578
1196.73	26.5180964	26.814523443678628	25.9375	26.25	26.0625	26.276447296142578
1201.24	26.5054825	26.752954306226457	25.9375	26.25	26.0625	26.234935760498047
1205.73	26.4987053	26.73243126972229	25.9375	26.25	26.0625	26.234935760498047
1210.18	26.491427	26.727300511323847	25.9375	26.1875	26.0625	26.234935760498047
1214.67	26.4864886	26.73243126972229	25.9375	26.1875	26.0	26.234935760498047
1219.16	26.4976601	26.76321582622477	25.9375	26.1875	26.0	26.234935760498047
1223.71	26.5179947	26.773477347387235	25.875	26.1875	26.0	26.234935760498047
1228.38	26.5356586	26.82478497066186	25.875	26.1875	26.0	26.234935760498047
1232.88	26.5494069	26.850438793213108	25.9375	26.1875	26.0	26.234935760498047
1237.42	26.557698	26.88122338987887	25.9375	26.1875	26.0625	26.234935760498047
1241.86	26.5705868	26.922269535064697	25.9375	26.1875	26.0625	26.234935760498047
1246.4	26.5835863	26.947923385264584	25.9375	26.1875	26.0625	26.234935760498047
1250.93	26.5890275	26.891484924429097	25.9375	26.1875	26.0625	26.234935760498047
1255.39	26.584466	26.88122338987887	25.9375	26.1875	26.0625	26.234935760498047
1259.89	26.5856665	26.886354157008462	25.9375	26.1875	26.0625	26.204792022705078
1264.35	26.5945492	26.886354157008462	25.875	26.1875	26.0625	26.204792022705078
1268.82	26.5960479	26.896615692140767	25.9375	26.1875	26.0	26.204792022705078
1273.33	26.5948441	26.901746460143478	25.875	26.1875	26.0625	26.204792022705078
1277.79	26.603334	26.95305415617768	25.9375	26.1875	26.0625	26.204792022705078
1282.28	26.5979728	26.947923385264584	25.9375	26.1875	26.0625	26.204792022705078
1286.74	26.5882926	26.95305415617768	25.9375	26.1875	26.0625	26.204792022705078
1291.24	26.5747448	26.901746460143478	25.9375	26.25	26.0625	26.204792022705078
1295.72	26.5720868	26.91200799702201	25.9375	26.25	26.0625	26.204792022705078
1300.19	26.5803077	26.876092623040314	26.0	26.25	26.0625	26.204792022705078
1304.76	26.5581055	26.82478497066186	26.0	26.25	26.0625	26.204792022705078
1309.2	26.569563	26.82991573459003	25.9375	26.25	26.0625	26.204792022705078
1313.72	26.5825883	26.850438793213108	26.0	26.25	26.0625	26.204792022705078
1318.2	26.5899675	26.901746460143478	25.9375	26.25	26.0625	26.204792022705078
