Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]
1557.78	18.8261651	18.16251853653812	18.5625	18.3125
1560.92	18.8264118	18.142375027021625	18.5625	18.3125
1564.03	18.8263936	18.16251853653812	18.5625	18.3125
1567.13	18.8267465	18.16251853653812	18.5625	18.3125
1570.24	18.8271378	18.167554414644837	18.5625	18.3125
1573.38	18.8271313	18.167554414644837	18.5625	18.3125
1576.59	18.8275521	18.167554414644837	18.5625	18.25
1579.72	18.827535	18.16251853653812	18.625	18.25
1582.84	18.8275716	18.157482658722436	18.5625	18.3125
1585.94	18.8274306	18.16251853653812	18.5625	18.25
1589.05	18.8277794	18.16251853653812	18.5625	18.3125
1592.19	18.8274311	18.16251853653812	18.5625	18.25
1595.3	18.8271797	18.167554414644837	18.5625	18.3125
1598.41	18.827839	18.16251853653812	18.5625	18.3125
1601.6	18.827522	18.16251853653812	18.5625	18.3125
1604.77	18.8274494	18.16251853653812	18.625	18.25
1607.87	18.8280892	18.167554414644837	18.5625	18.3125
1610.99	18.8276997	18.16251853653812	18.5625	18.25
1614.11	18.8279924	18.172590293042596	18.5625	18.3125
1617.21	18.8281329	18.16251853653812	18.625	18.25
1620.35	18.8281695	18.16251853653812	18.5625	18.3125
1623.49	18.8285289	18.157482658722436	18.5625	18.25
1626.61	18.8283956	18.152446781197796	18.625	18.3125
1629.68	18.8282917	18.16251853653812	18.5625	18.3125
1632.81	18.8288778	18.157482658722436	18.5625	18.3125
1635.97	18.8290501	18.16251853653812	18.5625	18.3125
1639.14	18.8289391	18.167554414644837	18.5625	18.3125
1642.33	18.8289498	18.157482658722436	18.625	18.3125
1645.47	18.829066	18.167554414644837	18.5625	18.3125
1648.59	18.8286387	18.147410903964193	18.5625	18.3125
1651.66	18.8294461	18.152446781197796	18.5625	18.3125
1654.83	18.8294579	18.152446781197796	18.625	18.25
1658.04	18.8296964	18.142375027021625	18.625	18.3125
1661.15	18.8294326	18.16251853653812	18.5625	18.3125
1664.26	18.8294503	18.16251853653812	18.5625	18.3125
1667.37	18.829177	18.167554414644837	18.5625	18.3125
1670.49	18.8300133	18.16251853653812	18.5625	18.3125
1673.62	18.8299201	18.16251853653812	18.5625	18.3125
1676.75	18.8298345	18.152446781197796	18.5625	18.3125
1679.95	18.8297814	18.152446781197796	18.625	18.3125
1683.05	18.8299401	18.152446781197796	18.5625	18.25
1686.2	18.8298841	18.142375027021625	18.5625	18.25
1689.32	18.8298587	18.1373391503701	18.625	18.3125
1692.38	18.8302949	18.157482658722436	18.5625	18.3125
1695.49	18.8307027	18.1373391503701	18.5625	18.3125
1698.62	18.8303291	18.147410903964193	18.5625	18.3125
1701.8	18.8304029	18.142375027021625	18.625	18.3125
1704.99	18.8308609	18.132303274009608	18.5625	18.3125
1708.1	18.8305734	18.142375027021625	18.5625	18.3125
1711.23	18.8306171	18.157482658722436	18.5625	18.3125
1714.33	18.8313071	18.152446781197796	18.625	18.3125
1717.48	18.8308733	18.142375027021625	18.625	18.3125
1720.67	18.8304471	18.142375027021625	18.625	18.3125
1723.77	18.831637	18.142375027021625	18.5625	18.3125
1726.92	18.8308261	18.132303274009608	18.5625	18.3125
1730.04	18.8310143	18.132303274009608	18.5625	18.3125
1733.13	18.8315148	18.142375027021625	18.625	18.3125
1736.23	18.8312097	18.147410903964193	18.5625	18.25
1739.39	18.8318867	18.1373391503701	18.5625	18.3125
1742.52	18.8311654	18.132303274009608	18.5625	18.3125
1745.61	18.8312705	18.152446781197796	18.5625	18.3125
1748.7	18.8314717	18.1373391503701	18.625	18.3125
1751.86	18.8315508	18.152446781197796	18.5625	18.3125
1754.99	18.8313986	18.157482658722436	18.625	18.3125
1758.12	18.831784	18.152446781197796	18.5625	18.3125
1761.21	18.8319185	18.152446781197796	18.625	18.3125
1764.35	18.8314529	18.1373391503701	18.5625	18.3125
1767.48	18.8316488	18.142375027021625	18.5625	18.25
1770.65	18.8317592	18.142375027021625	18.625	18.3125
1773.77	18.831843	18.142375027021625	18.625	18.3125
1776.89	18.8319469	18.152446781197796	18.5625	18.3125
1780.02	18.8320153	18.142375027021625	18.5625	18.3125
1783.15	18.8317096	18.147410903964193	18.5625	18.3125
1786.27	18.8321505	18.142375027021625	18.625	18.3125
1789.38	18.83218	18.152446781197796	18.625	18.3125
1792.52	18.8322048	18.142375027021625	18.625	18.3125
1795.62	18.8324066	18.132303274009608	18.5625	18.25
1798.75	18.8326197	18.1373391503701	18.5625	18.25
1801.97	18.8321369	18.157482658722436	18.625	18.25
1805.02	18.8324922	18.142375027021625	18.625	18.3125
1808.11	18.8318394	18.142375027021625	18.625	18.3125
1811.21	18.8328157	18.152446781197796	18.625	18.3125
1814.35	18.8323217	18.152446781197796	18.625	18.3125
1817.47	18.8323942	18.142375027021625	18.5625	18.3125
1820.58	18.8325046	18.152446781197796	18.625	18.3125
1823.7	18.8328098	18.16251853653812	18.625	18.25
1826.83	18.8331881	18.142375027021625	18.5625	18.25
1829.97	18.8330098	18.142375027021625	18.625	18.25
1833.07	18.8323081	18.152446781197796	18.625	18.25
1836.19	18.8326492	18.142375027021625	18.625	18.25
1839.4	18.8333634	18.142375027021625	18.5625	18.3125
1842.53	18.8330813	18.1373391503701	18.625	18.3125
1845.58	18.8331161	18.132303274009608	18.625	18.3125
1848.74	18.8332312	18.132303274009608	18.625	18.3125
1851.87	18.8333221	18.142375027021625	18.625	18.3125
1854.99	18.833207	18.142375027021625	18.5625	18.3125
1858.11	18.8336207	18.147410903964193	18.625	18.25
1861.23	18.8339465	18.142375027021625	18.625	18.3125
1864.37	18.8334372	18.142375027021625	18.625	18.25
1867.47	18.8339925	18.142375027021625	18.5625	18.3125
1870.62	18.8342009	18.132303274009608	18.5625	18.3125
1873.8	18.833701	18.1373391503701	18.5625	18.3125
1876.98	18.8342493	18.1373391503701	18.5625	18.3125
1880.13	18.834169	18.142375027021625	18.625	18.3125
1883.23	18.8343715	18.132303274009608	18.625	18.3125
1886.35	18.8343909	18.152446781197796	18.625	18.3125
1889.46	18.8337736	18.142375027021625	18.625	18.3125
1892.67	18.8344635	18.142375027021625	18.625	18.3125
1895.8	18.8344883	18.142375027021625	18.5625	18.3125
1898.93	18.8344441	18.142375027021625	18.625	18.3125
1902.01	18.8345609	18.132303274009608	18.625	18.3125
1905.15	18.8344506	18.1373391503701	18.625	18.3125
1908.27	18.8352332	18.1373391503701	18.625	18.3125
1911.48	18.8345302	18.1373391503701	18.625	18.3125
1914.59	18.834738	18.142375027021625	18.625	18.3125
1917.71	18.8346158	18.1373391503701	18.625	18.3125
1920.9	18.8352509	18.1373391503701	18.625	18.3125
1924.07	18.8350803	18.142375027021625	18.625	18.3125
1927.18	18.8355377	18.142375027021625	18.625	18.3125
1930.28	18.8356044	18.1373391503701	18.625	18.3125
1933.4	18.8360311	18.142375027021625	18.625	18.3125
1936.53	18.8360069	18.12726739794016	18.625	18.3125
1939.63	18.8361049	18.152446781197796	18.625	18.3125
1942.71	18.8359904	18.1373391503701	18.625	18.3125
1945.87	18.836125	18.142375027021625	18.625	18.3125
1949.0	18.8361061	18.142375027021625	18.625	18.3125
1952.12	18.8362897	18.142375027021625	18.625	18.3125
1955.25	18.8367087	18.147410903964193	18.625	18.3125
1958.37	18.8366975	18.1373391503701	18.625	18.3125
1961.44	18.8369413	18.12726739794016	18.625	18.3125
1964.65	18.8371567	18.142375027021625	18.625	18.3125
1967.8	18.8368752	18.132303274009608	18.625	18.3125
1970.91	18.8366125	18.132303274009608	18.625	18.3125
1974.03	18.8370333	18.1373391503701	18.625	18.3125
1977.15	18.8374123	18.132303274009608	18.625	18.3125
1980.26	18.8373338	18.132303274009608	18.625	18.3125
1983.34	18.8376005	18.142375027021625	18.625	18.25
1986.42	18.8375657	18.132303274009608	18.625	18.3125
1989.56	18.8379977	18.132303274009608	18.625	18.3125
1992.77	18.8374606	18.132303274009608	18.625	18.3125
1995.88	18.8378626	18.132303274009608	18.625	18.3125
1998.97	18.8378083	18.142375027021625	18.625	18.3125
2002.11	18.838657	18.132303274009608	18.625	18.3125
2005.24	18.8380166	18.142375027021625	18.625	18.3125
2008.36	18.8379676	18.132303274009608	18.625	18.3125
2011.47	18.8379541	18.1373391503701	18.625	18.3125
2014.6	18.8384935	18.147410903964193	18.625	18.3125
2017.71	18.8384622	18.1373391503701	18.625	18.3125
2020.83	18.8384746	18.132303274009608	18.625	18.3125
2024.05	18.8386092	18.132303274009608	18.625	18.3125
2027.16	18.8383773	18.142375027021625	18.625	18.3125
2030.26	18.8388046	18.132303274009608	18.625	18.3125
2033.38	18.8389686	18.12726739794016	18.625	18.3125
2036.51	18.8391227	18.132303274009608	18.625	18.3125
2039.59	18.8390908	18.1373391503701	18.625	18.3125
2042.74	18.8389686	18.142375027021625	18.625	18.3125
2045.87	18.8390843	18.152446781197796	18.625	18.3125
2048.97	18.8394933	18.1373391503701	18.625	18.3125
2052.1	18.8400068	18.132303274009608	18.625	18.3125
2055.23	18.8397979	18.1373391503701	18.625	18.3125
2058.35	18.8396533	18.132303274009608	18.625	18.3125
2061.45	18.8395547	18.132303274009608	18.625	18.3125
2064.61	18.8397401	18.132303274009608	18.625	18.3125
2067.7	18.8406903	18.1373391503701	18.625	18.3125
2070.83	18.8404218	18.132303274009608	18.625	18.3125
2073.94	18.8405262	18.132303274009608	18.625	18.3125
2077.13	18.8404772	18.1373391503701	18.625	18.3125
2080.22	18.8400186	18.1373391503701	18.625	18.3125
2083.29	18.8410261	18.132303274009608	18.625	18.3125
2086.45	18.8406602	18.132303274009608	18.625	18.3125
2089.63	18.8410503	18.1373391503701	18.625	18.3125
2092.76	18.8407712	18.122231522161748	18.625	18.3125
2095.84	18.8413508	18.142375027021625	18.625	18.3125
2099.0	18.8409352	18.132303274009608	18.625	18.3125
2102.12	18.8414056	18.132303274009608	18.625	18.3125
2105.29	18.8419717	18.1373391503701	18.625	18.3125
2108.43	18.8418749	18.132303274009608	18.625	18.3125
2111.55	18.8417108	18.1373391503701	18.625	18.3125
2114.65	18.8417698	18.12726739794016	18.625	18.3125
2117.76	18.8416789	18.132303274009608	18.625	18.3125
2120.92	18.8427661	18.122231522161748	18.625	18.3125
2124.06	18.8420277	18.132303274009608	18.625	18.3125
2127.15	18.8427726	18.132303274009608	18.625	18.3125
2130.28	18.8426947	18.132303274009608	18.625	18.3125
2133.39	18.8427047	18.132303274009608	18.625	18.3125
2136.46	18.8430405	18.132303274009608	18.625	18.3125
2139.56	18.8427106	18.132303274009608	18.625	18.3125
2142.74	18.8428576	18.132303274009608	18.625	18.3125
2145.84	18.8436331	18.122231522161748	18.625	18.3125
2149.03	18.8433711	18.132303274009608	18.625	18.3125
2152.17	18.8430276	18.122231522161748	18.625	18.3125
2155.29	18.843253	18.122231522161748	18.625	18.3125
2158.43	18.8434862	18.12726739794016	18.625	18.3125
2161.55	18.8435711	18.122231522161748	18.625	18.3125
2164.66	18.843462	18.12726739794016	18.625	18.3125
2167.87	18.8439937	18.132303274009608	18.625	18.3125
2171.01	18.8439247	18.12726739794016	18.625	18.3125
2174.12	18.8446583	18.122231522161748	18.625	18.3125
2177.21	18.8438763	18.122231522161748	18.625	18.3125
2180.33	18.8440368	18.12726739794016	18.625	18.3125
2183.46	18.8444754	18.122231522161748	18.625	18.3125
2186.6	18.8445184	18.12726739794016	18.625	18.3125
2189.69	18.844506	18.132303274009608	18.625	18.3125
2192.78	18.8445125	18.11719564667437	18.625	18.3125
2195.89	18.8446955	18.122231522161748	18.625	18.3125
2199.0	18.844725	18.122231522161748	18.625	18.3125
2202.11	18.8448661	18.122231522161748	18.625	18.3125
2205.22	18.8455141	18.122231522161748	18.625	18.3125
2208.35	18.845556	18.12726739794016	18.625	18.3125
2211.46	18.8446282	18.12726739794016	18.625	18.3125
2214.58	18.8450992	18.11719564667437	18.625	18.3125
2217.73	18.8450986	18.122231522161748	18.625	18.3125
2220.82	18.8449145	18.132303274009608	18.625	18.3125
2223.97	18.8456676	18.122231522161748	18.625	18.3125
2227.09	18.845837	18.12726739794016	18.625	18.3125
2230.2	18.8462649	18.122231522161748	18.625	18.3125
2233.32	18.845605	18.122231522161748	18.625	18.3125
2236.43	18.8458606	18.132303274009608	18.625	18.3125
2239.63	18.846465	18.112159771478037	18.625	18.3125
2242.76	18.845958	18.112159771478037	18.625	18.3125
2245.85	18.8461356	18.122231522161748	18.625	18.3125
2248.94	18.8466975	18.112159771478037	18.625	18.3125
2252.11	18.8472169	18.122231522161748	18.625	18.3125
2255.23	18.8467022	18.122231522161748	18.625	18.3125
2258.34	18.8471366	18.122231522161748	18.625	18.3125
2261.45	18.8471372	18.122231522161748	18.625	18.3125
2264.64	18.8473627	18.112159771478037	18.625	18.3125
2267.81	18.8467837	18.112159771478037	18.625	18.3125
2270.89	18.8470322	18.11719564667437	18.625	18.3125
2274.03	18.8470581	18.112159771478037	18.625	18.3125
2277.14	18.8474188	18.112159771478037	18.625	18.3125
2280.26	18.84743	18.112159771478037	18.625	18.3125
2283.38	18.8473456	18.112159771478037	18.625	18.3125
2286.51	18.8475415	18.112159771478037	18.625	18.3125
2289.61	18.847816	18.122231522161748	18.625	18.3125
2292.78	18.8478573	18.11719564667437	18.625	18.3125
2295.87	18.8476253	18.122231522161748	18.625	18.3125
2298.96	18.8480651	18.122231522161748	18.625	18.3125
2302.09	18.8481382	18.107123896572737	18.625	18.3125
2305.2	18.8487485	18.122231522161748	18.625	18.3125
2308.37	18.8485473	18.112159771478037	18.625	18.3125
2311.48	18.8491516	18.112159771478037	18.625	18.3125
2314.58	18.84884	18.122231522161748	18.625	18.3125
2317.69	18.8487981	18.122231522161748	18.625	18.3125
2320.83	18.8491345	18.122231522161748	18.625	18.3125
2323.95	18.849115	18.122231522161748	18.625	18.3125
2327.07	18.8488087	18.122231522161748	18.625	18.3125
2330.19	18.8490047	18.122231522161748	18.625	18.3125
2333.3	18.8498174	18.122231522161748	18.625	18.3125
2336.43	18.8497318	18.11719564667437	18.625	18.3125
2339.55	18.8495365	18.112159771478037	18.625	18.3125
2342.64	18.8495713	18.11719564667437	18.625	18.3125
2345.74	18.8498788	18.11719564667437	18.625	18.3125
2348.84	18.849615	18.122231522161748	18.625	18.3125
2351.93	18.849903	18.122231522161748	18.625	18.3125
2355.06	18.8505735	18.112159771478037	18.625	18.3125
2358.21	18.8498363	18.112159771478037	18.625	18.3125
2361.27	18.8496521	18.112159771478037	18.625	18.3125
2364.43	18.8498038	18.122231522161748	18.625	18.3125
2367.53	18.8500983	18.122231522161748	18.625	18.3125
2370.67	18.8500854	18.112159771478037	18.625	18.3125
2373.78	18.8503616	18.122231522161748	18.625	18.3125
2376.92	18.8499219	18.122231522161748	18.625	18.3125
2380.03	18.8501284	18.11719564667437	18.625	18.3125
2383.12	18.8502022	18.112159771478037	18.625	18.3125
2386.28	18.850122	18.112159771478037	18.625	18.3125
2389.4	18.8499951	18.107123896572737	18.625	18.3125
2392.51	18.8500435	18.122231522161748	18.625	18.3125
2395.77	18.8506236	18.11719564667437	18.625	18.3125
2398.93	18.8505003	18.11719564667437	18.625	18.3125
2401.98	18.8500482	18.122231522161748	18.625	18.3125
2405.15	18.8497572	18.12726739794016	18.625	18.3125
2408.26	18.8512469	18.122231522161748	18.625	18.3125
2411.43	18.8509654	18.11719564667437	18.625	18.3125
2414.57	18.8507694	18.122231522161748	18.625	18.3125
2417.72	18.8510073	18.12726739794016	18.625	18.3125
2420.81	18.8507145	18.11719564667437	18.625	18.3125
2423.93	18.8504578	18.11719564667437	18.625	18.3125
2427.06	18.8514269	18.122231522161748	18.625	18.3125
2430.18	18.8509406	18.11719564667437	18.625	18.3125
2433.31	18.8513496	18.11719564667437	18.625	18.3125
2436.42	18.8514358	18.11719564667437	18.625	18.3125
2439.56	18.851385	18.11719564667437	18.625	18.3125
2442.62	18.8516306	18.112159771478037	18.625	18.3125
2445.67	18.8516376	18.11719564667437	18.625	18.3125
2448.84	18.8513986	18.112159771478037	18.625	18.3125
2451.96	18.8514411	18.112159771478037	18.625	18.3125
2455.06	18.8513673	18.11719564667437	18.625	18.3125
2458.14	18.8519971	18.122231522161748	18.625	18.3125
2461.22	18.8517722	18.11719564667437	18.625	18.3125
2464.35	18.8519227	18.112159771478037	18.625	18.3125
2467.45	18.8518926	18.11719564667437	18.625	18.3125
2470.57	18.8522467	18.112159771478037	18.625	18.3125
2473.71	18.8523264	18.11719564667437	18.625	18.3125
2476.82	18.8523382	18.112159771478037	18.625	18.3125
2480.04	18.8527714	18.107123896572737	18.625	18.3125
2483.17	18.852759	18.107123896572737	18.625	18.3125
2486.28	18.8530046	18.112159771478037	18.625	18.3125
2489.41	18.8531934	18.11719564667437	18.625	18.3125
2492.53	18.852981	18.112159771478037	18.625	18.3125
2495.63	18.8532241	18.112159771478037	18.625	18.3125
2498.72	18.8535411	18.112159771478037	18.625	18.3125
2501.89	18.8533327	18.112159771478037	18.625	18.3125
2504.99	18.8532902	18.11719564667437	18.625	18.3125
2508.11	18.8534136	18.11719564667437	18.625	18.3125
2511.22	18.8536332	18.11719564667437	18.625	18.3125
2514.31	18.8536456	18.11719564667437	18.625	18.3125
2517.46	18.8538946	18.112159771478037	18.625	18.3125
2520.59	18.8534992	18.112159771478037	18.625	18.3125
2523.7	18.8532418	18.11719564667437	18.625	18.3125
2526.83	18.8538327	18.10208802195848	18.625	18.3125
2529.97	18.8538533	18.112159771478037	18.625	18.3125
2533.05	18.8536326	18.107123896572737	18.625	18.3125
2536.18	18.8541945	18.107123896572737	18.625	18.3125
2539.34	18.8546159	18.11719564667437	18.625	18.3125
2542.46	18.8538161	18.112159771478037	18.625	18.3125
2545.54	18.8549765	18.11719564667437	18.625	18.3125
2548.69	18.854427	18.10208802195848	18.625	18.3125
2551.87	18.8545126	18.112159771478037	18.625	18.3125
2554.94	18.8543591	18.11719564667437	18.625	18.3125
2558.03	18.8549464	18.11719564667437	18.625	18.3125
2561.16	18.8551589	18.112159771478037	18.625	18.3125
2564.29	18.8547251	18.107123896572737	18.625	18.3125
2567.39	18.8551884	18.112159771478037	18.625	18.3125
2570.59	18.8551713	18.11719564667437	18.625	18.3125
2573.69	18.8551335	18.112159771478037	18.625	18.3125
2576.81	18.8554168	18.10208802195848	18.625	18.3125
2579.96	18.8550509	18.11719564667437	18.625	18.3125
2583.06	18.8550963	18.112159771478037	18.625	18.3125
2586.21	18.8555921	18.10208802195848	18.625	18.3125
2589.3	18.8556157	18.112159771478037	18.625	18.3125
2592.52	18.8558117	18.112159771478037	18.625	18.3125
2595.65	18.8558488	18.112159771478037	18.625	18.3125
2598.76	18.8560324	18.112159771478037	18.625	18.3125
2601.89	18.856331	18.107123896572737	18.625	18.3125
2605.01	18.8562325	18.112159771478037	18.625	18.3125
2608.1	18.8562691	18.107123896572737	18.625	18.3125
2611.18	18.8568138	18.112159771478037	18.625	18.3125
2614.29	18.856465	18.107123896572737	18.625	18.3125
2617.4	18.8564213	18.107123896572737	18.625	18.3125
2620.49	18.856599	18.107123896572737	18.625	18.3125
2623.63	18.8568735	18.112159771478037	18.625	18.3125
2626.75	18.8564231	18.112159771478037	18.625	18.3125
2629.86	18.8572223	18.112159771478037	18.625	18.3125
2633.0	18.8570222	18.112159771478037	18.625	18.3125
2636.09	18.8572406	18.112159771478037	18.625	18.3125
2639.22	18.8569478	18.11719564667437	18.625	18.3125
2642.35	18.8571845	18.112159771478037	18.625	18.3125
2645.47	18.8571137	18.11719564667437	18.625	18.3125
2648.57	18.8573928	18.11719564667437	18.625	18.3125
2651.8	18.857191	18.11719564667437	18.625	18.3125
2654.91	18.8575835	18.11719564667437	18.625	18.3125
2658.05	18.8578697	18.112159771478037	18.625	18.3125
2661.15	18.8576726	18.112159771478037	18.625	18.3125
2664.28	18.8574607	18.112159771478037	18.625	18.3125
2667.34	18.8579966	18.112159771478037	18.625	18.3125
2670.43	18.8579294	18.112159771478037	18.625	18.3125
2673.61	18.8586996	18.11719564667437	18.625	18.3125
2676.73	18.8587185	18.122231522161748	18.625	18.3125
2679.86	18.8581625	18.11719564667437	18.625	18.3125
2682.97	18.8586754	18.112159771478037	18.625	18.3125
2686.12	18.8586022	18.112159771478037	18.625	18.3125
2689.23	18.8589439	18.112159771478037	18.625	18.3125
2692.37	18.8586441	18.11719564667437	18.625	18.3125
2695.45	18.8588589	18.122231522161748	18.625	18.3125
2698.6	18.8586565	18.112159771478037	18.625	18.3125
2701.73	18.8590472	18.11719564667437	18.625	18.3125
2704.85	18.8589929	18.11719564667437	18.625	18.3125
2707.95	18.8594138	18.12726739794016	18.625	18.3125
2711.07	18.8594686	18.122231522161748	18.625	18.3125
2714.19	18.8598045	18.122231522161748	18.625	18.3125
2717.33	18.8596894	18.112159771478037	18.625	18.3125
2720.42	18.8595784	18.112159771478037	18.625	18.3125
2723.5	18.8598588	18.112159771478037	18.625	18.3125
2726.61	18.8597213	18.112159771478037	18.625	18.3125
2729.71	18.8599267	18.112159771478037	18.625	18.3125
2732.83	18.8605062	18.11719564667437	18.625	18.3125
2736.05	18.860403	18.107123896572737	18.625	18.3125
2739.14	18.8601527	18.122231522161748	18.625	18.3125
2742.27	18.8601149	18.112159771478037	18.625	18.3125
2745.35	18.8603068	18.112159771478037	18.625	18.3125
2748.5	18.8608368	18.112159771478037	18.625	18.3125
2751.62	18.860606	18.112159771478037	18.625	18.3125
2754.75	18.8607677	18.122231522161748	18.625	18.3125
2757.85	18.8613479	18.122231522161748	18.625	18.3125
2761.0	18.8605859	18.122231522161748	18.625	18.3125
2764.12	18.8608055	18.112159771478037	18.6875	18.3125
2767.22	18.8612275	18.122231522161748	18.625	18.3125
2770.33	18.8609466	18.11719564667437	18.625	18.3125
2773.47	18.8614836	18.11719564667437	18.625	18.3125
2776.6	18.8608858	18.122231522161748	18.625	18.3125
2779.66	18.8613361	18.112159771478037	18.625	18.3125
2782.74	18.8616967	18.122231522161748	18.625	18.3125
2785.89	18.8617947	18.112159771478037	18.625	18.3125
2788.98	18.8621606	18.112159771478037	18.625	18.3125
2792.12	18.8615498	18.122231522161748	18.625	18.3125
2795.21	18.8618921	18.11719564667437	18.625	18.3125
2798.36	18.8619358	18.11719564667437	18.625	18.3125
2801.49	18.8625578	18.112159771478037	18.625	18.3125
2804.66	18.8624534	18.11719564667437	18.625	18.3125
2807.8	18.8623017	18.12726739794016	18.625	18.3125
2810.92	18.8623259	18.112159771478037	18.625	18.3125
2814.04	18.8628258	18.11719564667437	18.6875	18.3125
2817.17	18.86268	18.112159771478037	18.625	18.3125
2820.27	18.8625638	18.107123896572737	18.625	18.3125
2823.38	18.8630029	18.107123896572737	18.625	18.3125
2826.53	18.8631504	18.112159771478037	18.625	18.3125
2829.65	18.8631581	18.11719564667437	18.625	18.3125
2832.74	18.8630041	18.107123896572737	18.625	18.3125
2835.85	18.8632608	18.11719564667437	18.625	18.3125
2839.01	18.8636999	18.112159771478037	18.625	18.3125
2842.13	18.8637843	18.112159771478037	18.625	18.3125
2845.24	18.8638463	18.112159771478037	18.625	18.3125
2848.39	18.863151	18.122231522161748	18.625	18.3125
2851.55	18.8636621	18.112159771478037	18.625	18.3125
2854.75	18.8636816	18.112159771478037	18.625	18.3125
2857.86	18.8641225	18.112159771478037	18.625	18.3125
2861.01	18.863357	18.112159771478037	18.625	18.3125
2864.09	18.8644997	18.112159771478037	18.625	18.3125
2867.3	18.8637713	18.11719564667437	18.625	18.3125
2870.41	18.8641154	18.122231522161748	18.625	18.3125
2873.54	18.8638298	18.107123896572737	18.625	18.3125
2876.62	18.8638357	18.112159771478037	18.625	18.3125
2879.69	18.8635783	18.122231522161748	18.625	18.3125
2882.84	18.8641886	18.112159771478037	18.625	18.3125
2885.93	18.8636191	18.11719564667437	18.625	18.3125
2889.07	18.8638764	18.112159771478037	18.625	18.3125
2892.18	18.8640659	18.112159771478037	18.625	18.3125
2895.32	18.864273	18.112159771478037	18.625	18.3125
2898.44	18.8643698	18.112159771478037	18.625	18.3125
2901.53	18.8643031	18.112159771478037	18.625	18.3125
2904.66	18.8645109	18.112159771478037	18.625	18.3125
2907.78	18.8640847	18.112159771478037	18.625	18.3125
2910.91	18.8649943	18.112159771478037	18.625	18.3125
2914.05	18.8650911	18.107123896572737	18.625	18.3125
2917.14	18.8647806	18.11719564667437	18.625	18.3125
2920.28	18.8647546	18.112159771478037	18.625	18.3125
2923.4	18.865483	18.112159771478037	18.625	18.3125
2926.51	18.8655497	18.112159771478037	18.625	18.3125
2929.73	18.8653596	18.11719564667437	18.625	18.3125
2932.78	18.8652923	18.107123896572737	18.625	18.3125
2935.94	18.8654936	18.122231522161748	18.625	18.3125
2939.13	18.8648786	18.107123896572737	18.625	18.3125
2942.27	18.865532	18.11719564667437	18.625	18.3125
2945.39	18.8655314	18.107123896572737	18.625	18.3125
2948.53	18.8657923	18.112159771478037	18.625	18.3125
2951.65	18.8656901	18.112159771478037	18.625	18.3125
2954.74	18.8661901	18.112159771478037	18.625	18.3125
2957.9	18.8659953	18.107123896572737	18.625	18.3125
2960.97	18.8662396	18.107123896572737	18.625	18.3125
2964.1	18.8664722	18.112159771478037	18.625	18.3125
2967.26	18.8664362	18.112159771478037	18.625	18.3125
2970.36	18.8662025	18.10208802195848	18.625	18.3125
2973.43	18.8664716	18.112159771478037	18.625	18.3125
2976.57	18.8663311	18.107123896572737	18.625	18.3125
2979.68	18.8663134	18.107123896572737	18.625	18.3125
2982.82	18.8665867	18.09705214763526	18.625	18.3125
2985.96	18.866592	18.112159771478037	18.625	18.3125
2989.06	18.8672406	18.107123896572737	18.625	18.3125
2992.21	18.8674413	18.112159771478037	18.625	18.3125
2995.31	18.8672949	18.112159771478037	18.625	18.3125
2998.43	18.8672336	18.107123896572737	18.625	18.3125
3001.56	18.867593	18.112159771478037	18.625	18.3125
3004.69	18.8674419	18.112159771478037	18.625	18.3125
3007.8	18.8677665	18.11719564667437	18.625	18.3125
3011.01	18.8675942	18.112159771478037	18.625	18.3125
3014.09	18.8685704	18.112159771478037	18.625	18.3125
3017.25	18.8682482	18.112159771478037	18.625	18.3125
3020.43	18.8680634	18.112159771478037	18.625	18.3125
3023.56	18.8678202	18.112159771478037	18.625	18.3125
3026.66	18.8681449	18.10208802195848	18.6875	18.3125
3029.74	18.8686141	18.112159771478037	18.6875	18.3125
3032.93	18.8677282	18.107123896572737	18.625	18.3125
3036.04	18.8677884	18.10208802195848	18.6875	18.3125
3039.15	18.8681437	18.112159771478037	18.6875	18.3125
3042.28	18.8681201	18.112159771478037	18.625	18.3125
3045.36	18.8687729	18.10208802195848	18.625	18.3125
3048.53	18.8684553	18.107123896572737	18.625	18.3125
3051.64	18.8686076	18.112159771478037	18.625	18.3125
3054.73	18.8689139	18.112159771478037	18.6875	18.3125
3057.88	18.8691518	18.112159771478037	18.6875	18.3125
3061.02	18.8688939	18.112159771478037	18.6875	18.3125
3064.11	18.8693353	18.10208802195848	18.625	18.3125
3067.25	18.8695124	18.112159771478037	18.625	18.3125
3070.33	18.869572	18.11719564667437	18.625	18.3125
3073.49	18.8694746	18.107123896572737	18.625	18.3125
3076.6	18.8692846	18.107123896572737	18.625	18.3125
3079.72	18.8692987	18.112159771478037	18.625	18.3125
3082.84	18.868895	18.112159771478037	18.625	18.3125
3085.91	18.8700353	18.11719564667437	18.625	18.3125
3089.07	18.8701103	18.112159771478037	18.6875	18.3125
3092.18	18.869873	18.10208802195848	18.625	18.3125
3095.29	18.8701463	18.11719564667437	18.625	18.3125
3098.42	18.8701593	18.112159771478037	18.6875	18.3125
3101.56	18.8701457	18.11719564667437	18.625	18.3125
3104.7	18.8696582	18.11719564667437	18.625	18.3125
