Time [s]	Sensor 1: Pt100-4wire @Keysight [°C]	Sensor 2: BME280 @I2C [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: DS18B20 @GPIO [°C]	Sensor 6: OPUS20 @LAN [°C]
1468.25	24.1309448	24.351790635014186	23.5	23.8125	23.625	23.994638442993164
1472.64	24.1420055	24.372313131351255	23.5	23.8125	23.6875	23.994638442993164
1477.05	24.1476885	24.362051882600646	23.5625	23.8125	23.6875	23.994638442993164
1481.52	24.1483517	24.34152938859188	23.5625	23.8125	23.6875	23.994638442993164
1485.96	24.1487163	24.34152938859188	23.5625	23.875	23.6875	23.994638442993164
1490.34	24.1550533	24.37744375616312	23.5625	23.875	23.6875	23.994638442993164
1494.84	24.1664744	24.408227511146105	23.5625	23.875	23.6875	24.00970458984375
1499.19	24.1737935	24.428750020288863	23.5625	23.875	23.6875	24.00970458984375
1503.58	24.1748318	24.403096884588013	23.625	23.875	23.6875	24.00970458984375
1508.0	24.1741922	24.356921258661895	23.625	23.875	23.6875	24.00970458984375
1512.45	24.1797462	24.37744375616312	23.625	23.875	23.6875	24.00970458984375
1516.83	24.1962649	24.397966258320956	23.5625	23.875	23.6875	24.00970458984375
1521.23	24.2079968	24.408227511146105	23.625	23.875	23.75	24.00970458984375
1525.6	24.2199658	24.38257438126602	23.625	23.875	23.75	24.00970458984375
1530.01	24.2106303	24.331268143333727	23.625	23.875	23.75	24.00970458984375
1534.45	24.2095757	24.32613752114121	23.5625	23.875	23.6875	24.00970458984375
1538.81	24.2194031	24.310745656309884	23.6875	23.875	23.6875	24.00970458984375
1543.21	24.2156323	24.254308841004967	23.5625	23.875	23.6875	24.00970458984375
1547.7	24.2187507	24.315876277629286	23.625	23.875	23.6875	24.00970458984375
1552.15	24.2253698	24.346660011657512	23.625	23.875	23.6875	24.00970458984375
1556.59	24.2307611	24.372313131351255	23.625	23.875	23.6875	24.051210403442383
1560.96	24.2451072	24.387705006659964	23.625	23.875	23.6875	24.051210403442383
1565.37	24.2580213	24.44927253408823	23.625	23.875	23.6875	24.051210403442383
1569.78	24.2668877	24.459533792734145	23.625	23.875	23.6875	24.051210403442383
1574.19	24.2696162	24.464664422493662	23.625	23.875	23.6875	24.051210403442383
1578.58	24.2719616	24.464664422493662	23.625	23.875	23.75	24.051210403442383
1583.13	24.2724646	24.444141905201832	23.625	23.875	23.75	24.051210403442383
1587.5	24.276434	24.49031757565681	23.625	23.9375	23.75	24.051210403442383
1591.94	24.2880144	24.49031757565681	23.625	23.9375	23.75	24.051210403442383
1596.32	24.2900166	24.44927253408823	23.6875	23.9375	23.75	24.051210403442383
1600.74	24.2992535	24.44927253408823	23.625	23.9375	23.75	24.051210403442383
1605.15	24.3142283	24.41335813799524	23.6875	23.9375	23.75	24.051210403442383
1609.55	24.2914552	24.2953537940979	23.625	23.9375	23.75	24.051210403442383
1613.94	24.2589603	24.15682715206058	23.625	23.9375	23.75	24.051210403442383
1618.32	24.2035724	24.09012921489775	23.625	23.9375	23.75	24.07766342163086
1622.74	24.1461644	24.033692537253955	23.625	23.875	23.75	24.07766342163086
1627.17	24.1225139	24.013170117750995	23.5625	23.875	23.6875	24.07766342163086
1631.53	24.1181491	24.084998606384033	23.5625	23.875	23.6875	24.07766342163086
1636.01	24.1341904	24.15682715206058	23.625	23.875	23.6875	24.07766342163086
1640.44	24.1467783	24.20813329103985	23.5625	23.875	23.6875	24.07766342163086
1644.8	24.1550741	24.233786371443422	23.5625	23.875	23.6875	24.07766342163086
1649.23	24.1696217	24.28509255407844	23.625	23.875	23.6875	24.07766342163086
1653.6	24.1690153	24.213263906538486	23.5625	23.875	23.6875	24.07766342163086
1657.98	24.1408722	24.141435316042042	23.5625	23.875	23.6875	24.07766342163086
1662.38	24.1209826	24.120912872091868	23.5625	23.875	23.6875	24.07766342163086
1666.81	24.1214176	24.161957764648832	23.5625	23.875	23.6875	24.07766342163086
1671.22	24.1101065	24.059345568181016	23.5625	23.875	23.6875	24.07766342163086
1675.65	24.0756756	24.0234313269204	23.5625	23.8125	23.625	24.073993682861328
1680.1	24.0836186	24.07473739022971	23.5	23.8125	23.625	24.073993682861328
1684.56	24.1029916	24.126043482642853	23.5625	23.8125	23.625	24.073993682861328
1688.99	24.1246853	24.182480217912236	23.5625	23.8125	23.625	24.073993682861328
1693.33	24.1419912	24.21839452232816	23.5	23.8125	23.6875	24.073993682861328
1697.81	24.1558663	24.254308841004967	23.5	23.8125	23.6875	24.073993682861328
1702.25	24.1647889	24.279961934505263	23.5625	23.875	23.6875	24.073993682861328
1706.69	24.1722679	24.331268143333727	23.5625	23.875	23.6875	24.073993682861328
1711.13	24.1808916	24.356921258661895	23.5625	23.875	23.6875	24.073993682861328
1715.54	24.1848104	24.356921258661895	23.5625	23.875	23.6875	24.073993682861328
1719.93	24.1910191	24.331268143333727	23.5625	23.875	23.6875	24.073993682861328
1724.37	24.1982985	24.34152938859188	23.625	23.875	23.6875	24.073993682861328
1728.76	24.2111125	24.336398765817286	23.625	23.875	23.6875	24.073993682861328
1733.17	24.221344	24.34152938859188	23.5625	23.9375	23.75	24.073993682861328
1737.59	24.2311084	24.38257438126602	23.6875	23.9375	23.75	24.073993682861328
1741.99	24.2194513	24.26457007753197	23.6875	23.875	23.75	24.073993682861328
1746.4	24.1216041	23.977255894825795	23.5625	23.875	23.6875	24.073993682861328
1750.83	24.009319	23.730987321794963	23.5625	23.8125	23.625	24.073993682861328
1755.26	23.9181168	23.772032037400642	23.5	23.75	23.5625	24.073993682861328
1759.73	23.9053782	23.83359914573375	23.5	23.75	23.5625	24.073993682861328
1764.07	23.9109501	23.92594988681376	23.4375	23.75	23.5625	24.073993682861328
1768.49	23.9350747	23.99264770290465	23.5	23.75	23.5625	24.073993682861328
1772.88	23.9651096	24.06960678258911	23.4375	23.75	23.5625	24.073993682861328
1777.3	23.9908904	24.13117409348488	23.5	23.75	23.5625	24.073993682861328
1781.71	24.0088055	24.172218990698457	23.5	23.75	23.625	24.073993682861328
1786.08	24.0211081	24.182480217912236	23.5	23.75	23.625	24.073993682861328
1790.5	23.9711928	23.96699469089508	23.5	23.8125	23.625	24.073993682861328
1794.9	23.9328768	23.843860334530472	23.5	23.75	23.5625	24.073993682861328
1799.27	23.9102968	23.915688688703813	23.5	23.75	23.5625	24.073993682861328
1803.7	23.9056481	23.83359914573375	23.4375	23.75	23.5625	24.073993682861328
1808.11	23.8905454	23.843860334530472	23.4375	23.75	23.5625	24.073993682861328
1812.49	23.8997701	23.920819287613266	23.5	23.75	23.5625	24.073993682861328
1816.9	23.9186887	24.008039513602853	23.5	23.75	23.5625	24.073993682861328
1821.3	23.9317969	24.049084354937076	23.4375	23.75	23.5625	24.073993682861328
1825.77	23.9435697	24.100390432798303	23.5	23.75	23.5625	24.073993682861328
1830.2	23.956984	24.120912872091868	23.4375	23.75	23.5625	24.073993682861328
1834.57	23.9676018	24.120912872091868	23.4375	23.75	23.5625	24.073993682861328
1839.0	23.9675778	24.09012921489775	23.5	23.75	23.5625	24.073993682861328
1843.47	23.9725036	24.13117409348488	23.5	23.75	23.5625	24.073993682861328
1847.86	23.9871326	24.177349604159826	23.4375	23.75	23.625	24.073993682861328
1852.27	23.9989742	24.20300267583225	23.4375	23.75	23.625	24.073993682861328
1856.64	24.0138199	24.233786371443422	23.5625	23.8125	23.625	24.073993682861328
1861.09	24.0097691	24.06447617523954	23.5	23.75	23.625	24.073993682861328
1865.46	23.9591548	23.99777830617968	23.4375	23.8125	23.5625	24.073993682861328
1869.87	23.9419676	24.008039513602853	23.5	23.75	23.5625	24.073993682861328
1874.24	23.9535347	24.049084354937076	23.4375	23.75	23.5625	24.073993682861328
1878.65	23.9757415	24.09012921489775	23.5	23.75	23.5625	24.073993682861328
1883.05	24.0032559	24.13117409348488	23.5	23.75	23.5625	24.073993682861328
1887.47	24.0182318	24.120912872091868	23.4375	23.75	23.5625	24.073993682861328
1891.87	24.0423033	24.172218990698457	23.5	23.75	23.5625	24.073993682861328
1896.24	24.0656411	24.21839452232816	23.4375	23.75	23.625	24.073993682861328
1900.65	24.0839048	24.249178223178024	23.5	23.8125	23.625	24.073993682861328
1905.08	24.1009946	24.254308841004967	23.5	23.8125	23.625	24.073993682861328
1909.45	24.1039802	24.26457007753197	23.5	23.8125	23.625	24.073993682861328
1913.94	24.1216522	24.321006899239727	23.5	23.8125	23.625	24.073993682861328
