Time [s]	Sensor 1: BME280 @I2C [°C]	Sensor 2: DS18B20 @GPIO [°C]	Sensor 3: DS18B20 @GPIO [°C]	Sensor 4: DS18B20 @GPIO [°C]	Sensor 5: OPUS20 @LAN [°C]
345.84	23.02296890951693	23.3125	27.75	23.3125	22.92627716064453
349.59	23.02296890951693	23.3125	27.625	23.3125	22.92627716064453
353.28	23.012707813852465	23.3125	27.5625	23.3125	22.92627716064453
357.01	23.01783836153918	23.3125	27.5	23.3125	22.937694549560547
360.72	23.012707813852465	23.375	27.4375	23.3125	22.937694549560547
364.46	23.02296890951693	23.3125	27.3125	23.3125	22.937694549560547
368.12	23.02296890951693	23.3125	27.25	23.3125	22.937694549560547
371.83	23.02809945778572	23.3125	27.1875	23.3125	22.937694549560547
375.59	23.02296890951693	23.3125	27.125	23.3125	22.937694549560547
379.35	23.01783836153918	23.3125	27.0625	23.3125	22.937694549560547
383.12	23.012707813852465	23.375	27.0625	23.3125	22.937694549560547
386.87	23.02296890951693	23.375	26.875	23.3125	22.937694549560547
390.63	23.007577266456792	23.3125	26.8125	23.3125	22.937694549560547
394.38	23.002446719352157	23.3125	26.75	23.3125	22.937694549560547
398.06	23.002446719352157	23.3125	26.625	23.3125	22.937694549560547
401.77	23.002446719352157	23.3125	26.5625	23.3125	22.937694549560547
405.51	22.97679398819455	23.3125	26.5	23.3125	22.937694549560547
409.26	22.966532897768776	23.3125	26.4375	23.3125	22.937694549560547
412.95	22.94088017679751	23.3125	26.375	23.375	22.937694549560547
416.72	22.93061909044627	23.3125	26.3125	23.3125	22.937694549560547
420.49	22.9152274631022	23.3125	26.25	23.3125	22.979270935058594
424.23	22.920358005259185	23.3125	26.1875	23.3125	22.979270935058594
427.99	22.910096921236253	23.3125	26.0625	23.3125	22.979270935058594
431.75	22.910096921236253	23.3125	26.0	23.3125	22.979270935058594
435.5	22.904966379661346	23.3125	25.9375	23.3125	22.979270935058594
439.21	22.920358005259185	23.3125	25.875	23.3125	22.979270935058594
442.93	22.93061909044627	23.375	25.8125	23.3125	22.979270935058594
446.64	22.93061909044627	23.375	25.75	23.3125	22.979270935058594
450.37	22.92548854770721	23.3125	25.6875	23.3125	22.979270935058594
454.03	22.93061909044627	23.375	25.625	23.3125	22.979270935058594
457.77	22.920358005259185	23.3125	25.625	23.3125	22.979270935058594
461.5	22.904966379661346	23.3125	25.5625	23.3125	22.979270935058594
465.19	22.899835838377477	23.3125	25.5	23.3125	22.979270935058594
468.96	22.920358005259185	23.25	25.4375	23.3125	22.979270935058594
472.71	22.910096921236253	23.3125	25.375	23.25	22.979270935058594
476.48	22.899835838377477	23.3125	25.3125	23.3125	22.979270935058594
480.23	22.88957475668285	23.3125	25.25	23.25	22.97561264038086
484.12	22.884444216272094	23.3125	25.25	23.25	22.97561264038086
487.86	22.899835838377477	23.375	25.1875	23.25	22.97561264038086
491.59	22.899835838377477	23.3125	25.125	23.25	22.97561264038086
495.35	22.894705297384643	23.3125	25.0625	23.25	22.97561264038086
499.12	22.910096921236253	23.3125	25.0625	23.25	22.97561264038086
502.87	22.910096921236253	23.3125	25.0	23.25	22.97561264038086
506.54	22.899835838377477	23.3125	24.9375	23.25	22.97561264038086
510.21	22.88957475668285	23.375	24.9375	23.25	22.97561264038086
513.93	22.904966379661346	23.375	24.875	23.25	22.97561264038086
517.65	22.884444216272094	23.3125	24.8125	23.25	22.97561264038086
521.35	22.894705297384643	23.3125	24.8125	23.25	22.97561264038086
525.09	22.899835838377477	23.25	24.75	23.25	22.97561264038086
528.8	22.899835838377477	23.3125	24.75	23.25	22.97561264038086
532.56	22.910096921236253	23.3125	24.6875	23.25	22.97561264038086
536.3	22.899835838377477	23.3125	24.625	23.25	22.97561264038086
539.99	22.910096921236253	23.3125	24.625	23.25	22.97561264038086
543.76	22.910096921236253	23.3125	24.5625	23.1875	22.97561264038086
547.5	22.910096921236253	23.3125	24.5625	23.25	22.97561264038086
551.19	22.899835838377477	23.375	24.5	23.1875	22.97561264038086
554.95	22.88957475668285	23.3125	24.5	23.1875	22.97561264038086
558.63	22.899835838377477	23.3125	24.4375	23.1875	22.97561264038086
562.39	22.899835838377477	23.3125	24.4375	23.1875	22.97561264038086
566.06	22.87931367615238	23.3125	24.4375	23.1875	22.97561264038086
569.84	22.87931367615238	23.3125	24.375	23.1875	22.97561264038086
573.59	22.894705297384643	23.3125	24.375	23.25	22.97561264038086
577.34	22.904966379661346	23.3125	24.375	23.25	22.97561264038086
581.01	22.899835838377477	23.3125	24.3125	23.25	22.97561264038086
584.71	22.894705297384643	23.3125	24.3125	23.25	22.97561264038086
588.39	22.899835838377477	23.25	24.25	23.25	22.97561264038086
592.17	22.88957475668285	23.3125	24.25	23.25	22.97561264038086
595.92	22.894705297384643	23.3125	24.25	23.25	22.97561264038086
599.68	22.899835838377477	23.375	24.25	23.25	22.97561264038086
603.42	22.899835838377477	23.3125	24.25	23.25	22.97561264038086
607.15	22.899835838377477	23.3125	24.25	23.25	22.97561264038086
610.88	22.904966379661346	23.375	24.1875	23.25	22.97561264038086
614.64	22.899835838377477	23.3125	24.1875	23.25	22.97561264038086
618.39	22.910096921236253	23.3125	24.125	23.25	22.97561264038086
622.18	22.899835838377477	23.3125	24.125	23.25	22.97561264038086
625.89	22.88957475668285	23.3125	24.125	23.25	22.97561264038086
629.6	22.8741831363237	23.3125	24.0625	23.25	22.97561264038086
633.41	22.863922057539458	23.3125	24.0625	23.25	22.97561264038086
637.18	22.87931367615238	23.3125	24.0625	23.25	22.97561264038086
640.88	22.86905259678606	23.3125	24.0625	23.25	22.97561264038086
644.64	22.86905259678606	23.375	24.0	23.25	22.97561264038086
648.39	22.884444216272094	23.3125	24.0	23.1875	22.97561264038086
652.14	22.8741831363237	23.375	23.9375	23.1875	22.97561264038086
655.79	22.8741831363237	23.3125	23.9375	23.1875	22.97561264038086
659.53	22.86905259678606	23.3125	23.9375	23.1875	22.956876754760742
663.27	22.8741831363237	23.3125	23.875	23.1875	22.956876754760742
667.04	22.863922057539458	23.3125	23.875	23.1875	22.956876754760742
670.8	22.86905259678606	23.3125	23.875	23.1875	22.956876754760742
674.55	22.86905259678606	23.3125	23.8125	23.1875	22.956876754760742
678.31	22.86905259678606	23.3125	23.8125	23.1875	22.956876754760742
682.06	22.8741831363237	23.375	23.8125	23.1875	22.956876754760742
685.79	22.87931367615238	23.3125	23.75	23.1875	22.956876754760742
689.59	22.88957475668285	23.3125	23.75	23.1875	22.956876754760742
693.35	22.904966379661346	23.3125	23.75	23.1875	22.956876754760742
